"","geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"6360","FBgn0034877",2848.42030589856,0.904588778795762,0.113932384594595,7.93969846250964,2.0267335878054e-15,8.18057233824519e-13,"levy"
"1126","FBgn0010612",2362.43395462356,0.789292659059247,0.102727659278156,7.68335095538466,1.54980252044059e-14,6.05372861935971e-12,"ATPsynG"
"1860","FBgn0020235",3259.79296733264,0.790692671077629,0.103250541190153,7.65800025804645,1.88850507827938e-14,7.11109621168226e-12,"ATPsyngamma"
"17610","FBgn0287720",63.7549636613045,-3.02080525188601,0.394635101793447,-7.65467957147691,1.93794842667037e-14,7.11109621168226e-12,"Pen"
"6174","FBgn0034576",1140.7730313431,0.869467507920781,0.113646665330656,7.65062050339143,2.00011805437966e-14,7.12336162367157e-12,"ND-B14.7"
"1017","FBgn0010213",1358.21077207243,0.86485651779965,0.113173923435333,7.64183560618382,2.14146493470848e-14,7.24970617675617e-12,"Sod2"
"1006","FBgn0010078",3784.22827632467,0.917799924909763,0.120115086615803,7.64100456294401,2.15533423373707e-14,7.24970617675617e-12,"RpL23"
"6832","FBgn0035611",436.644393696699,1.38671934412122,0.183602292834528,7.55284328268712,4.2585731227338e-14,1.3937043768428e-11,"CG13285"
"9987","FBgn0040735",110.43170641251,-2.25041885948584,0.298600643105132,-7.53655061182674,4.82565729574187e-14,1.53773379458259e-11,"BomT2"
"6213","FBgn0034645",667.146082943617,1.24301140677353,0.165216202336242,7.52354423595694,5.33109516319467e-14,1.65523670079806e-11,"ND-B12"
"234","FBgn0001091",4879.1852931358,0.821551960794117,0.111161132705629,7.39064042258103,1.46123288558616e-13,4.4235172528907e-11,"Gapdh1"
"1829","FBgn0019624",3062.30155572911,0.92503137004763,0.125672882960585,7.36062822986046,1.83046702095303e-13,5.40612808700493e-11,"COX5A"
"8086","FBgn0037488",79.5274769545415,-7.7344395876868,1.05485615036902,-7.33222210912936,2.26367516572002e-13,6.52639109088184e-11,"CG14607"
"12173","FBgn0058469",1202.92579036433,1.62374102723294,0.222442637506175,7.29959438278946,2.88636534180976e-13,8.12813905208705e-11,"lncRNA:CR40469"
"5933","FBgn0034229",4519.9257011853,0.725875843635479,0.0999301853526562,7.26382965341098,3.76281830656251e-13,1.03554470168558e-10,"CG4847"
"7991","FBgn0037351",4133.82764313979,0.915220341847433,0.126078746429956,7.2591167644254,3.89626034843505e-13,1.03849616113498e-10,"RpL13A"
"5332","FBgn0033287",51.7130858401149,-6.54600681236603,0.901972814559482,-7.25743249319888,3.94506758710126e-13,1.03849616113498e-10,"CG8701"
"8616","FBgn0038271",4354.94832166033,0.857666111277333,0.118443639207518,7.24113271945882,4.44952707969905e-13,1.14636858315055e-10,"UQCR-C1"
"5882","FBgn0034144",38.4586170617486,-4.6568611721103,0.643977054283672,-7.23140854341519,4.78009959744754e-13,1.20587970886442e-10,"CG5089"
"5698","FBgn0033868",50.682745021837,-6.48441763935187,0.897921938999047,-7.22158280994931,5.13859141097378e-13,1.26986129378534e-10,"S-Lap7"
"605","FBgn0003462",5411.66022871609,0.995709765917764,0.138295243541176,7.19988439531041,6.02636316731557e-13,1.45946463186048e-10,"Sod1"
"4361","FBgn0031713",610.125124797116,0.923211809675496,0.12959047587555,7.12407145230398,1.04784677582624e-12,2.48791698205489e-10,"Coq6"
"13187","FBgn0259795",49.2712345343976,-6.44826655189167,0.90977962740742,-7.08772361749532,1.36335899416117e-12,3.17479116544186e-10,"loopin-1"
"842","FBgn0004607",2692.36041888456,-1.03590205780551,0.148741342181163,-6.96445280521812,3.29682634946422e-12,7.53231514446458e-10,"zfh2"
"12967","FBgn0086915",35.9194485169879,-3.96869844689597,0.571835898408744,-6.94027509979651,3.91337120538904e-12,8.77537257889923e-10,"Mst77F"
"3626","FBgn0030605",581.715509839062,1.00102654246683,0.145286638611679,6.89001102945448,5.57880623997946e-12,1.22825026836202e-09,"ND-B18"
"9530","FBgn0039635",2258.76802787556,0.672654296249729,0.0977428884386261,6.88187454857236,5.90700241071926e-12,1.27728378913213e-09,"Pdhb"
"340","FBgn0001989",1018.47247547616,0.906764701169016,0.13185148512425,6.87716714236879,6.10544623581447e-12,1.29703242928908e-09,"ND-B17"
"7761","FBgn0037001",3308.19537804543,0.717851173553633,0.106358602604884,6.74934754662403,1.48511463560797e-11,3.10056088320292e-09,"ND-39"
"2702","FBgn0028342",1808.55792569991,0.71333983622301,0.105767380388577,6.74442189645127,1.53637507199863e-11,3.15321453336126e-09,"ATPsyndelta"
"44","FBgn0000116",17012.9029945694,0.640404723226173,0.0954005077659717,6.7128020408147,1.90922055143784e-11,3.82161694997966e-09,"Argk"
"10007","FBgn0040793",1296.43645301109,0.866054532012457,0.129045386823219,6.71123976867824,1.92977707001918e-11,3.82161694997966e-09,"CG7630"
"1981","FBgn0021906",3032.91320684089,0.731730083870912,0.109063426198112,6.70921599823699,1.956728473852e-11,3.82161694997966e-09,"RFeSP"
"30","FBgn0000075",1417.69267946091,1.11745441873231,0.166690515529207,6.70376724905211,2.03113697490367e-11,3.90397422684262e-09,"amd"
"8035","FBgn0037415",1520.72502801138,0.712642281178876,0.106371353575097,6.69956954788358,2.09034364957851e-11,3.9549955082416e-09,"Osi8"
"2071","FBgn0023477",1818.22019075395,0.715608599238442,0.107225738454613,6.67385097600746,2.49176650042419e-11,4.64196931594407e-09,"Taldo"
"2294","FBgn0025680",1586.4578068624,1.00035633483351,0.150062903599672,6.66624669280153,2.62428011507726e-11,4.81475877476827e-09,"cry"
"13001","FBgn0250814",3950.45221948644,0.781461917774828,0.117435331082878,6.65440213408453,2.84453953978962e-11,5.14097452049441e-09,"UQCR-C2"
"6005","FBgn0034331",112.469433591225,-2.12374002323032,0.319499078724123,-6.64709279197673,2.98938585284233e-11,5.32330489589233e-09,"BomBc2"
"6477","FBgn0035046",589.413351673437,0.949194115483703,0.143044507453124,6.63565579961015,3.23062925277629e-11,5.66952023505335e-09,"ND-19"
"1182","FBgn0011283",29414.0539327804,0.989407596926519,0.150350791383359,6.5806610515522,4.68361197182328e-11,8.10197962382973e-09,"Obp28a"
"766","FBgn0004363",4839.10486010989,0.717077618331405,0.10926643460083,6.56265229986702,5.28590060212233e-11,9.01506625226751e-09,"porin"
"1520","FBgn0013981",3771.32260799327,0.708210251906794,0.108304927614388,6.53903998189564,6.19149732307268e-11,1.0412894595151e-08,"His4r"
"6659","FBgn0035334",504.480945165326,0.993440595471028,0.152512968480357,6.51381063112007,7.32678564903503e-11,1.21534311539952e-08,"CG8993"
"11172","FBgn0052064",54.3461743907772,-9.6293708635354,1.48130448668691,-6.50060196946578,7.99992413472915e-11,1.30906866685723e-08,"S-Lap4"
"2062","FBgn0023215",1592.07713417532,-1.17910766818541,0.181590720234869,-6.49321543887457,8.402339639781e-11,1.35658574264144e-08,"Mnt"
"15071","FBgn0265140",1158.66294189004,-0.748381163741478,0.115705847009421,-6.4679632281724,9.93326609186693e-11,1.58265683034759e-08,"Meltrin"
"9369","FBgn0039386",532.654141442853,0.986165227431082,0.152774794338554,6.45502572397975,1.0820052203689e-10,1.70155859914895e-08,"CG5948"
"1832","FBgn0019644",4001.37802229889,0.867402833254682,0.134747420058942,6.437250025828,1.21657446748817e-10,1.88865387523259e-08,"ATPsynB"
"8227","FBgn0037686",2317.52511620001,0.778857552210641,0.121812918947637,6.39388300468726,1.61725190589285e-10,2.47889915550082e-08,"RpL34b"
"4175","FBgn0031436",926.502095541168,0.75083227298376,0.117692568644752,6.3796064749857,1.77543610863006e-10,2.68734447992517e-08,"ND-B17.2"
"2339","FBgn0025839",712.433329959003,1.10880388780559,0.174170220386976,6.36620821482584,1.93758365564716e-10,2.89656796126315e-08,"ND-B14.5A"
"7578","FBgn0036762",2961.37177445388,0.651865486640891,0.103070468526882,6.32446418414093,2.54112781334031e-10,3.71897471126563e-08,"CG7430"
"14293","FBgn0263352",7548.55759718963,-1.10935049503856,0.175419720140496,-6.32397825141933,2.5491361882488e-10,3.71897471126563e-08,"Unr"
"5872","FBgn0034132",33.8496588011299,-5.88536256435714,0.932649688178335,-6.31036780364181,2.78373105261394e-10,4.01288087096455e-08,"S-Lap8"
"54","FBgn0000150",1995.10198995611,0.648078588581799,0.104281579684035,6.21469861259702,5.14232537617753e-10,7.3256962329569e-08,"awd"
"17292","FBgn0283499",1012.63560852999,-0.78874306410135,0.127230999960245,-6.19929941875647,5.67150456405244e-10,7.98561032164082e-08,"InR"
"6002","FBgn0034328",94.0897934999737,-2.18414913492698,0.354455939089383,-6.16197640964399,7.1842556152208e-10,9.94069907600249e-08,"BomBc1"
"2405","FBgn0026268",39518.5607241969,0.877576106988324,0.142438264351805,6.16109800959678,7.22422593680914e-10,9.94069907600249e-08,"antdh"
"6338","FBgn0034840",40.8564611443257,-9.21664639547811,1.49670157045383,-6.157972021559,7.36823686960121e-10,1.00249416015731e-07,"CG3124"
"435","FBgn0002865",39.7214411824869,-9.18053750693308,1.49142398697866,-6.15555173249633,7.48165680355263e-10,1.00661535815799e-07,"Mst98Ca"
"17389","FBgn0285926",1068.13459770461,-1.15318817715976,0.187419753386546,-6.15297030501025,7.60450482672966e-10,1.01190053787769e-07,"Imp"
"5758","FBgn0033954",39.470122535426,-9.17121245108075,1.49207412047178,-6.14661987983604,7.91515063217992e-10,1.04178868483768e-07,"CG12860"
"1180","FBgn0011281",94624.1220940215,1.01962962515001,0.166158079500021,6.13650343226243,8.43575424634860e-10,1.09235889804304e-07,"Obp83a"
"2792","FBgn0028550",992.538692895086,-0.691610857903657,0.112719587281761,-6.13567592449451,8.47978663936293e-10,1.09235889804304e-07,"Atf3"
"11439","FBgn0052580",33.2196991240547,-3.62318552345616,0.591209493727564,-6.12842919793464,8.87509068988114e-10,1.13124708593443e-07,"Muc14A"
"10675","FBgn0051029",28.8886158464143,-3.63322337515585,0.593467598482568,-6.12202483243501,9.23936196797981e-10,1.16541077156529e-07,"CG31029"
"3183","FBgn0029888",1061.58654030837,0.742458015340592,0.121398487372832,6.11587534085492,9.60283726053744e-10,1.1987706844108e-07,"ND-ASHI"
"5440","FBgn0033464",965.86483284221,0.740890938773267,0.121331353730131,6.10634362838461,1.01939412690814e-09,1.25957586558476e-07,"CG1441"
"5757","FBgn0033953",38.6997082272277,-9.13858717126291,1.50980447058844,-6.05282826305395,1.42324577248566e-09,1.74081647060898e-07,"CG12861"
"5331","FBgn0033286",38.0813178751867,-6.6797236123644,1.10402961698208,-6.05031197498463,1.44565601829582e-09,1.75015772126253e-07,"CG2127"
"4269","FBgn0031571",525.633350018311,-0.817984092126999,0.13523204594912,-6.04874448497778,1.45978965932377e-09,1.75015772126253e-07,"bark"
"7335","FBgn0036398",1439.79861330933,-0.720056024849763,0.119424623648035,-6.02937654609567,1.64593391045501e-09,1.95398173742154e-07,"upSET"
"10140","FBgn0041707",1934.66667122074,0.608096511676349,0.101289274241209,6.0035627289444,1.93034138167067e-09,2.26936930006312e-07,"7B2"
"7209","FBgn0036213",3940.21629477235,0.682781183060213,0.114032502837574,5.98760148264703,2.12958069875022e-09,2.47952814241985e-07,"RpL10Ab"
"9578","FBgn0039697",1128.86757552775,0.784253162720227,0.131465006109045,5.96548987393438,2.43901174815517e-09,2.81276126270581e-07,"CG7834"
"941","FBgn0005533",2832.07519694147,0.667419155248516,0.112329732690993,5.94160725980285,2.82240967240598e-09,3.20957108368578e-07,"RpS17"
"396","FBgn0002622",4543.01171654104,0.666509838980202,0.112191673177253,5.94081378862383,2.83610625117168e-09,3.20957108368578e-07,"RpS3"
"12865","FBgn0086355",1696.78208079101,0.904659792099528,0.152792249447778,5.92084870383904,3.20284412488795e-09,3.59104069521002e-07,"Tpi"
"10312","FBgn0045770",32.6050588846055,-8.89119545315472,1.50497196328118,-5.90788112342631,3.46535928031847e-09,3.84972802985104e-07,"S-Lap3"
"1045","FBgn0010300",632.990744098065,-0.907864580591659,0.153802882593207,-5.90278000831019,3.57426753523473e-09,3.93461868946885e-07,"brat"
"670","FBgn0003886",35.3622148980366,2.88627253941201,0.490462416270676,5.88479859753237,3.98539004918599e-09,4.34766559509848e-07,"alphaTub85E"
"3171","FBgn0029868",1863.66249462005,0.676473215267932,0.114982329291238,5.88327979992904,4.02215106905625e-09,4.3485917227859e-07,"ND-B16.6"
"9817","FBgn0040251",29.5876390607694,-3.31303518600702,0.56352892955905,-5.87908625844533,4.12537366521206e-09,4.420721213456e-07,"Ugt302K1"
"9986","FBgn0040734",82.6801536722997,-1.78342440829359,0.303761788038554,-5.87112822784421,4.32839314288841e-09,4.59758882168735e-07,"BomS5"
"4042","FBgn0031228",791.158565925213,0.892103245046465,0.152234004166914,5.8600786987665,4.62647860507025e-09,4.83399616173343e-07,"ND-15"
"1414","FBgn0012036",8559.70136403259,0.60743494830873,0.10365919129237,5.85992366654166,4.63079985763546e-09,4.83399616173343e-07,"Aldh"
"8568","FBgn0038200",33.672521691266,-3.03022458628164,0.518925804216493,-5.83941781591852,5.23835489029716e-09,5.42147345013746e-07,"CG9920"
"11018","FBgn0051740",32.803162627492,-8.89516564231482,1.52710439037811,-5.82485761835339,5.71613113774611e-09,5.86581626669217e-07,"CG31740"
"10242","FBgn0043783",198.730232808574,1.20215321140702,0.207573477218377,5.7914586560705,6.97777368652479e-09,7.10032450169149e-07,"CG32444"
"11328","FBgn0052351",30.9429626411059,-8.81159288896865,1.52239099767448,-5.78799592379932,7.12311394987389e-09,7.18781556825191e-07,"S-Lap2"
"1779","FBgn0016691",2288.31354873217,0.820215052570123,0.141871265875515,5.78140363736391,7.40799101410684e-09,7.41350109006774e-07,"ATPsynO"
"9656","FBgn0039802",461.391585393104,0.978124674719141,0.169811164916991,5.76007281498409,8.40776579141229e-09,8.34505212854192e-07,"dj-1beta"
"17443","FBgn0286507",23.9202992794774,-4.97508652333579,0.865804816387025,-5.7461987149675,9.12720364061318e-09,8.98547226700691e-07,"vrs"
"4228","FBgn0031505",732.597197552156,0.902193457255151,0.15728461363802,5.73605667068927,9.69062482141162e-09,9.46320773890914e-07,"ND-B14.5B"
"908","FBgn0004888",1667.88063154914,0.690792491283728,0.12067126086517,5.72458169684308,1.03688902167089e-08,1.00197903170865e-06,"Scsalpha1"
"10073","FBgn0041102",28.9014171858061,-8.71355294742095,1.52237754805565,-5.7236478287201,1.04260763064902e-08,1.00197903170865e-06,"ocn"
"7553","FBgn0036728",1664.24074505765,0.878722595846442,0.153890045575544,5.71006781211901,1.1293116724987e-08,1.07675866474699e-06,"UQCR-Q"
"10175","FBgn0042129",27942.7134350891,0.690955246187704,0.121281571975117,5.69711651106784,1.21850660499209e-08,1.15272628748822e-06,"OS9"
"10194","FBgn0042189",27.4189535465138,-8.64710968852087,1.52583879867272,-5.66711876512954,1.45218690582868e-08,1.36314195679686e-06,"CG17376"
"2876","FBgn0028870",26.5232345890736,-8.60042371421864,1.52229824155444,-5.64963124797189,1.60792380594628e-08,1.49771918201565e-06,"CG4691"
"3255","FBgn0029994",7859.69384544229,0.489413600138283,0.0868813901641155,5.6331234941545,1.76974633593295e-08,1.63586705204673e-06,"Ldsdh1"
"1086","FBgn0010408",1013.16552652231,0.875501237594705,0.155470988009504,5.63128368066448,1.78873228725536e-08,1.64089085351327e-06,"RpS9"
"3191","FBgn0029897",3773.43575004833,0.785711899046975,0.139677210393696,5.62519753102427,1.85295816550331e-08,1.68702785158493e-06,"RpL17"
"17397","FBgn0285948",4977.2569317127,0.796015292491995,0.141613430698315,5.62104377082552,1.8980717077176e-08,1.70532600449428e-06,"RpL27A"
"9172","FBgn0039104",25.8240045656643,-8.55400192731124,1.52185933472092,-5.62075727509986,1.90122231899189e-08,1.70532600449428e-06,"CG10252"
"3247","FBgn0029979",1946.43980822699,-0.857772249979339,0.152939980938294,-5.60855470699596,2.04023209273058e-08,1.81655664785843e-06,"mahe"
"11720","FBgn0053340",51.8172777818381,-8.11261237774777,1.44799351903823,-5.60265793395003,2.11089548281569e-08,1.86575426287702e-06,"CG33340"
"3568","FBgn0030519",1605.46921790769,0.79039092193465,0.141179473057465,5.5984832980141,2.162352301456e-08,1.89738579842976e-06,"CG11151"
"13240","FBgn0259938",2020.72288196715,-1.05648343505939,0.18901521839159,-5.58940938221514,2.27843227550267e-08,1.98485873554402e-06,"cwo"
"1016","FBgn0010198",3240.61103519958,0.607307592701592,0.109208122846176,5.56101118555997,2.68216003810104e-08,2.31987685009753e-06,"RpS15Aa"
"745","FBgn0004181",24.5664020748247,-8.48050940809518,1.52629910768127,-5.55625654592606,2.75621690230782e-08,2.36702343759187e-06,"Ebp"
"1665","FBgn0015521",1550.38839435591,0.88833492463331,0.159963720609008,5.55335248049543,2.80242175922072e-08,2.38975528749322e-06,"RpS21"
"5075","FBgn0032833",5021.36394375589,0.630046706493047,0.113490684489635,5.55152794545518,2.83183434150379e-08,2.39794979309576e-06,"COX4"
"1802","FBgn0016977",3967.22366291819,-0.912894799972477,0.164830690830935,-5.53837877746217,3.05284441359657e-08,2.56714534751673e-06,"spen"
"898","FBgn0004867",4659.89056636734,0.689217998700561,0.124711172401935,5.52651366694928,3.26656824276482e-08,2.72792240356132e-06,"RpS2"
"5671","FBgn0033820",126.812064108596,-2.16851132693484,0.39254822058603,-5.52419094830566,3.31007321763456e-08,2.74532031454362e-06,"CG4716"
"10000","FBgn0040773",1687.36941762161,0.63386592471771,0.114934207253744,5.51503281628161,3.48714884720945e-08,2.87250921026253e-06,"COX7C"
"13636","FBgn0261602",5171.88239809145,0.750510954797174,0.136185545513338,5.51094429271621,3.56913680505203e-08,2.92018091705236e-06,"RpL8"
"10222","FBgn0043362",1042.62587808209,-0.855645721024591,0.155471114578289,-5.50356716323484,3.72182649251593e-08,3.02467093945472e-06,"bchs"
"13974","FBgn0262656",439.630481669322,-0.916839007687009,0.166807275540124,-5.49639699298652,3.87629342073711e-08,3.12920246878038e-06,"Myc"
"16015","FBgn0266549",989.604407019039,-1.27816292092913,0.233181531437703,-5.48140718112834,4.21956083545548e-08,3.38375246069737e-06,"lncRNA:CR45102"
"4848","FBgn0032453",696.722734880593,0.790754827834627,0.144689943154819,5.46516786580332,4.62468944284183e-08,3.68423450416919e-06,"CG6180"
"1088","FBgn0010411",4281.14542289997,0.808524662212855,0.148169961984037,5.45673800132285,4.84961105578134e-08,3.83816603101021e-06,"RpS18"
"8326","FBgn0037835",867.773764359916,0.947572219259618,0.174539662922928,5.42897931273101,5.66772524766791e-08,4.45652500155913e-06,"CG14687"
"14507","FBgn0263830",7788.5090394984,0.923944389852232,0.170471308484551,5.41994073997481,5.96187945334466e-08,4.65757408390648e-06,"CG40486"
"1730","FBgn0015808",1470.97214138808,0.610593879688126,0.112761585217294,5.41491039267938,6.13194066206128e-08,4.73412348447694e-06,"ScpX"
"2552","FBgn0027339",1198.25162299031,-0.676973370367264,0.125024354302443,-5.41473198677448,6.13805753623652e-08,4.73412348447694e-06,"jim"
"1244","FBgn0011695",44215.976167806,0.548968734636881,0.101491435616032,5.40901536474237,6.33721935341506e-08,4.8567967816774e-06,"EbpIII"
"9820","FBgn0040255",282.311315250626,-1.0004745127021,0.18542682049729,-5.39552212575807,6.83245719639088e-08,5.2034103264841e-06,"Ugt35E2"
"1682","FBgn0015575",537.214559567128,-0.816096664344179,0.151430203672294,-5.38925950407007,7.07485854610009e-08,5.35434138342037e-06,"alpha-Est7"
"740","FBgn0004173",21.9798109572493,-8.31816484795092,1.54516429390816,-5.38335300702031,7.31109553952897e-08,5.49876123528921e-06,"Mst84Db"
"8049","FBgn0037433",6614.54616770609,1.27071852914464,0.236316619548868,5.37718646945131,7.56588051387381e-08,5.65526216929e-06,"CG17919"
"5026","FBgn0032753",512.706907549898,0.854212927439985,0.159149161055082,5.36737310945885,7.98916768411636e-08,5.93502033662362e-06,"CG17572"
"5502","FBgn0033570",974.340399544224,0.619714629275219,0.115611291616933,5.36032960628607,8.30702473552863e-08,6.13352210503148e-06,"ND-B14"
"1114","FBgn0010516",1137.05487977239,0.661150217550331,0.123372264912993,5.3589858143287,8.36904254095391e-08,6.14186279566126e-06,"wal"
"7551","FBgn0036726",635.115841959103,0.709162763200663,0.13236745965744,5.35753095991976,8.43669144787418e-08,6.15421064712701e-06,"QIL1"
"3950","FBgn0031066",2568.33375028132,0.629337311538943,0.117599911114386,5.35151179601494,8.72224509938605e-08,6.32441113224346e-06,"COX6B"
"13176","FBgn0259739",19.9769528740656,-4.71006446451445,0.882229621382111,-5.33881922615068,9.3553866749325e-08,6.74311769325939e-06,"CG42393"
"5837","FBgn0034076",54026.6316463501,0.586185390783035,0.10991257520137,5.33319676760453,9.64986456913173e-08,6.91421361346841e-06,"Jhedup"
"8700","FBgn0038400",1153.34841831779,0.786724117524794,0.147629105178405,5.32905836267221,9.87232713239118e-08,7.0320005438897e-06,"CG5903"
"5941","FBgn0034245",580.425709508709,0.818217492158272,0.153727929324634,5.32250382707236,1.02348630335755e-07,7.24759979377576e-06,"UQCR-6.4"
"14006","FBgn0262782",3726.02657058613,0.743244669313,0.13981707071081,5.31583636772285,1.06168527027029e-07,7.47438775447849e-06,"Mdh1"
"1570","FBgn0014427",726.505808845914,0.672063384366921,0.126489644231366,5.31318898436957,1.07723217398361e-07,7.54000254032804e-06,"CG11899"
"17398","FBgn0285949",2591.74173561337,0.74219890092056,0.139851991828497,5.30703132087479,1.11425037652499e-07,7.75428609732249e-06,"RpL31"
"11468","FBgn0052652",19.5888033134265,-8.15834478976628,1.53892065171469,-5.30134206768629,1.14954468219985e-07,7.95419231814743e-06,"lncRNA:CR32652"
"10826","FBgn0051344",1552.95902593317,0.541538205080112,0.102255536081807,5.29593042910526,1.18411917532976e-07,8.14687448526596e-06,"CG31344"
"9476","FBgn0039555",263.645587434873,0.951493789103283,0.179942887866851,5.28775435574503,1.23827110259562e-07,8.47131343577988e-06,"mRpS22"
"12949","FBgn0086768",478.322525438971,0.792073125011335,0.149873586180798,5.28494143094588,1.25744981534556e-07,8.55419090675244e-06,"Pcmt"
"16707","FBgn0267336",2620.62518561579,-0.655235841895068,0.12413160955205,-5.27855752664127,1.30204790668324e-07,8.80809949833932e-06,"Glut4EF"
"544","FBgn0003274",3257.32592551047,0.909402080487234,0.172413876438983,5.27452951740269,1.33097095922257e-07,8.95373741401447e-06,"RpLP2"
"124","FBgn0000382",4747.8557215779,-0.494092558423003,0.0938435040900416,-5.26506936429961,1.40136436678802e-07,9.37520503725752e-06,"csw"
"12236","FBgn0063496",12423.1603419307,0.774441927931408,0.147201010137831,5.26111829807594,1.43181871553896e-07,9.5263147398139e-06,"GstE4"
"9926","FBgn0040519",18.9036094437493,-8.10461899667607,1.54218004806902,-5.25530012324046,1.47783274986482e-07,9.77873047437875e-06,"CG15219"
"1927","FBgn0020618",3841.864468784,0.696700368224217,0.132805779654968,5.24600939834289,1.55428976778741e-07,1.0228747172901e-05,"Rack1"
"17303","FBgn0283536",5961.88036963975,0.750912038801644,0.143729887249875,5.22446690225381,1.74657563795424e-07,1.14320456216151e-05,"Vha13"
"3991","FBgn0031129",18.7214565704079,-8.08922986104547,1.54900342318674,-5.22221561292848,1.7679494404089e-07,1.15097310612427e-05,"CG1324"
"329","FBgn0001942",10418.934939654,0.594840002376029,0.113947915367253,5.22027981344692,1.78652998358498e-07,1.15684981664334e-05,"eIF4A"
"3834","FBgn0030904",19.554967956432,-4.70198313839971,0.901579791327599,-5.21527122017223,1.83548472027959e-07,1.18127183568978e-05,"upd2"
