"","geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"4089","FBgn0031294",10785.6028923363,-0.483016481868986,0.0728986786934389,-6.62586058521332,3.45230889165545e-11,3.76560084237843e-10,"IA-2"
"14796","FBgn0264607",5760.46784915067,-0.522090352586442,0.0789439010592993,-6.61343492759839,3.75503104800394e-11,4.09235274466917e-10,"CaMKII"
"6108","FBgn0034487",48.4465097061655,1.78460881719786,0.270106693239962,6.6070514424921,3.92049839572046e-11,4.26909686768251e-10,"Efhc1.2"
"10678","FBgn0051036",685.991689636554,0.603523450144208,0.091412247105155,6.60221654380679,4.05055259302124e-11,4.40701481366548e-10,"CG31036"
"3759","FBgn0030796",1562.64694945156,0.505762592608394,0.0766201072882033,6.60091209094747,4.08635824147451e-11,4.44224476392983e-10,"CG4829"
"13687","FBgn0261722",2544.37226600105,-0.463285535227525,0.0702087843266159,-6.59868333672166,4.14825274210566e-11,4.50575291560874e-10,"fwe"
"8485","FBgn0038079",2402.11169081455,0.463416451572898,0.0702663886244328,6.59513688756391,4.24863668913926e-11,4.61092629468177e-10,"NijC"
"4301","FBgn0031627",561.038133050691,-0.655930942859111,0.0994724084502006,-6.59409933949165,4.27845172577169e-11,4.639401373874e-10,"fipi"
"13422","FBgn0260799",1477.06951207221,-0.567438876266576,0.0860763000778293,-6.59227773212259,4.33129351228843e-11,4.69277740692303e-10,"p120ctn"
"7015","FBgn0035904",1185.47127249844,0.551583821653972,0.0836935493657175,6.59051773803623,4.38295427474557e-11,4.74478580877924e-10,"GstO3"
"9115","FBgn0039026",3138.18576997356,0.489294964693322,0.0742959859546559,6.58575235803381,4.52587646659567e-11,4.89408153322765e-10,"CG7029"
"4075","FBgn0031275",180.932195094291,-0.978444144364576,0.148571712733055,-6.58566914499121,4.52841224448545e-11,4.89408153322765e-10,"GABA-B-R3"
"7072","FBgn0035989",1880.50343342498,0.456291995413175,0.0692895523977679,6.58529287061572,4.53989593931644e-11,4.90240719708533e-10,"Tat"
"3778","FBgn0030817",1088.66519434272,0.49159581071396,0.0747091378633141,6.58012961698703,4.70038326336948e-11,5.07148673399657e-10,"CG4991"
"1458","FBgn0013681",4981.0931800583,-1.51926025530975,0.230898889293688,-6.57976424207631,4.7119480264309e-11,5.0797384833568e-10,"mt:ND3"
"6420","FBgn0034966",123.81839062629,1.119563502183,0.170156110887654,6.57962559406518,4.71634376359602e-11,5.0802543413685e-10,"CG13563"
"3360","FBgn0030174",3696.94702464212,0.421698918656885,0.0641530800046856,6.57332303649466,4.92045454686779e-11,5.29571576915588e-10,"CG15312"
"4532","FBgn0031974",318.59489536914,-0.795946753947271,0.121174752298041,-6.56858577263324,5.07953704756429e-11,5.46239767577623e-10,"CG12560"
"5285","FBgn0033212",910.09513473405,0.625871875160761,0.0952967666893626,6.56760871227569,5.1129682210612e-11,5.49379327746004e-10,"LRR"
"6637","FBgn0035293",9683.15353431355,0.398498758618563,0.0607284769065592,6.56197518722098,5.30996532554131e-11,5.70074009163454e-10,"CG5687"
"1190","FBgn0011294",12694.1001257485,0.514216416466895,0.0783683575067779,6.56153111825039,5.32580578524509e-11,5.71301697509045e-10,"a5"
"15062","FBgn0265102",420.77485565625,0.686330540838659,0.10462582168408,6.55985807128043,5.3859015451076e-11,5.77270720152896e-10,"Oseg1"
"13635","FBgn0261599",4305.99137464284,-0.453855128257332,0.0692094074599114,-6.55770862538046,5.46408384999131e-11,5.85166832787261e-10,"RpS29"
"6577","FBgn0035206",666.91130954489,0.645945120581434,0.098517045069702,6.55668387256662,5.50174716749882e-11,5.8871418329449e-10,"sturkopf"
"874","FBgn0004783",27.4677804356926,2.67243028779846,0.407703908833715,6.55483116520333,5.57048641743508e-11,5.95578222157589e-10,"Ccp84Aa"
"221","FBgn0000964",28.1754049536218,-5.0520434109552,0.771036437168853,-6.55227582953882,5.66667473897272e-11,6.05363300574442e-10,"tj"
"7532","FBgn0036698",1416.43173736649,0.508566069225926,0.0776695832790447,6.54781508739132,5.83849463473649e-11,6.23205242122614e-10,"CG7724"
"15004","FBgn0265002",72.5612869256667,-1.64004665849821,0.250649893533545,-6.54317715989262,6.02254142630018e-11,6.42321873007295e-10,"CG44153"
"12862","FBgn0086347",483.88026086252,0.659245455698176,0.10077384043764,6.54183122162663,6.07700644560936e-11,6.47598164281905e-10,"Myo31DF"
"3386","FBgn0030234",1714.37904975226,0.46675665888812,0.0714022923791187,6.53699822983024,6.27657913628403e-11,6.68316542023544e-10,"CG15211"
"3472","FBgn0030359",578.416418254013,0.652965480551637,0.0998934194448666,6.53662157307593,6.29239924921518e-11,6.69451401665888e-10,"CG18130"
"4857","FBgn0032470",412.0741624076,0.691941537047391,0.105874787028699,6.53547040297546,6.34099214285826e-11,6.74068254924006e-10,"Ttc30"
"1170","FBgn0011260",420.651555793394,-0.673187883685286,0.103022154192981,-6.53439921693222,6.38653831871214e-11,6.78353934933479e-10,"Sema2a"
"12683","FBgn0085412",2779.54773366985,0.493698214331903,0.0755812741330886,6.53201761937178,6.48895195905349e-11,6.88667904721479e-10,"kmr"
"1459","FBgn0013683",1112.91934753807,0.676748818603696,0.103616864413107,6.53126131963988,6.52180916476439e-11,6.91589068338752e-10,"mt:ND4L"
"9011","FBgn0038865",2502.48250675664,0.521337087970928,0.0798504661498332,6.52891727635852,6.62468249420479e-11,7.01924078981552e-10,"cDIP"
"997","FBgn0010039",272.91284718042,0.794092115704336,0.121837612890879,6.5176270025542,7.14283379469778e-11,7.56207440681106e-10,"GstD3"
"5080","FBgn0032840",2042.66358590677,0.461233018530175,0.0708501187154024,6.50998229633038,7.51596624739204e-11,7.95061715027956e-10,"sNPF"
"2520","FBgn0027079",650.001008348269,0.59102854873791,0.0908085487286041,6.5085122162264,7.58987382531964e-11,8.02225539042954e-10,"ValRS"
"2940","FBgn0028982",1100.53912778512,0.645576940817325,0.0992155267748761,6.50681361882162,7.67615523602522e-11,8.10684505342109e-10,"Spt6"
"2450","FBgn0026415",25314.3665192301,0.370451697933803,0.0569702978466366,6.50254100708854,7.89744830057715e-11,8.33376786087754e-10,"Idgf4"
"1653","FBgn0015380",141.904736376484,-1.09306111105276,0.168177124880249,-6.49946365673145,8.06068711461951e-11,8.49910985280491e-10,"drl"
"40","FBgn0000108",17053.4917323825,0.442369885332252,0.0680932246233985,6.49653306593799,8.21920574193681e-11,8.65921033851978e-10,"Appl"
"10253","FBgn0043884",2959.39964435086,0.61914314682836,0.0953343349523089,6.49444029937469,8.33426709258286e-11,8.76722310789093e-10,"mask"
"7855","FBgn0037135",2694.26041480177,0.45436415801945,0.0699622106970889,6.4944225388572,8.33525028300526e-11,8.76722310789093e-10,"CG7414"
"200","FBgn0000633",253.974855913842,-0.86824612973673,0.13372021713046,-6.49300568282544,8.41405138582611e-11,8.84293617688645e-10,"CG17716"
"2986","FBgn0029170",91.1508594696082,1.25970004792714,0.194015966477545,6.49276485228312,8.4275178637985e-11,8.84991734215407e-10,"TwdlT"
"4731","FBgn0032266",4578.44710388354,0.39550043675639,0.0609263091370884,6.49145570046737,8.50109094004973e-11,8.91995537229004e-10,"CG18302"
"1108","FBgn0010473",7280.20882418558,0.421733192181694,0.0649826177185636,6.48993849414007,8.58714235035092e-11,9.00296274387235e-10,"tutl"
"13103","FBgn0259212",2394.9403729771,0.566498806857249,0.0873047640196745,6.4887502213463,8.65513181838216e-11,9.06691474576723e-10,"cno"
"10753","FBgn0051176",208.952146889673,-0.922759173061989,0.142355748623078,-6.48206470049356,9.04758227014868e-11,9.47038696219195e-10,"CG31176"
"7457","FBgn0036585",33.3585931659021,-2.59457871181288,0.40035150858571,-6.48075167988888,9.12667744246134e-11,9.54547417349041e-10,"CG13071"
"2535","FBgn0027101",1502.92612823243,-0.489381920946434,0.0755270479875332,-6.47955843616732,9.19914346007673e-11,9.61351261351613e-10,"Dyrk3"
"670","FBgn0003886",6648.02023651208,0.467226485125061,0.0721585632441628,6.47499706367638,9.48137850408315e-11,9.90048291622016e-10,"alphaTub85E"
"9822","FBgn0040257",24.1755407513976,-4.01897751909483,0.62103339887129,-6.47143539526088,9.70762638220895e-11,1.01285765527649e-09,"Ugt302E1"
"2870","FBgn0028862",895.249916590599,0.569907429825605,0.088139137042434,6.46599738719051,1.00632816638671e-10,1.04912138182228e-09,"dao"
"8090","FBgn0037492",553.82875030748,0.585264981719803,0.0905214642324904,6.46548292918285,1.00975803098918e-10,1.05185155854608e-09,"CG10050"
"5564","FBgn0033667",97.7585093637182,-1.39166009135691,0.215278843486348,-6.46445358410318,1.01665496422116e-10,1.05818605385106e-09,"reb"
"7898","FBgn0037199",422.003996801059,-0.6885996248077,0.106547673642622,-6.46283115591406,1.02761934179391e-10,1.06874059693065e-09,"EMC4"
"13777","FBgn0261990",605.328966731066,-0.585327370771557,0.0906323482188115,-6.45826112061464,1.05912879980928e-10,1.10062831768642e-09,"CG42808"
"7459","FBgn0036587",398.273811562857,-0.694171212866066,0.107522876591272,-6.45603275203309,1.07483356934635e-10,1.11605416820279e-09,"CG4950"
"5883","FBgn0034145",3473.79352465242,-0.484168715349929,0.0750152123003894,-6.454273746652,1.08739098787865e-10,1.12818989774385e-09,"CG5065"
"13051","FBgn0259108",8068.44509999771,0.484104371426267,0.0750343294651757,6.45177180734248,1.10549954964439e-10,1.14606104391191e-09,"futsch"
"8887","FBgn0038680",296.0813557058,0.796285043505993,0.123436649217487,6.45096127085393,1.11142903047366e-10,1.15128778723745e-09,"Cyp12a5"
"8494","FBgn0038092",30.6922957039744,-5.63730990891593,0.874235469343826,-6.44827407099728,1.13131048666367e-10,1.17094698336322e-09,"beat-Vb"
"16722","FBgn0267390",1617.29129537067,0.581933109290007,0.090280041125342,6.44586668366787,1.14941666476247e-10,1.18873881382014e-09,"dop"
"362","FBgn0002440",707.506063999795,0.56247982701155,0.0872716715390656,6.44515931793247,1.15479045813557e-10,1.19334481685739e-09,"l(3)mbn"
"302","FBgn0001269",232.523859936291,0.845695789595555,0.131315886921591,6.44016355843161,1.19344823434205e-10,1.23231131776927e-09,"inv"
"2454","FBgn0026428",1559.4168995862,0.581492453202353,0.0903223316330612,6.43796990942056,1.21081995892275e-10,1.24925410081695e-09,"HDAC6"
"5836","FBgn0034075",3126.00541511464,-0.420157834009282,0.0653237101773623,-6.43193463550217,1.25989923017238e-10,1.29885795835497e-09,"Asph"
"5850","FBgn0034096",110.159796886201,1.19619839907619,0.186030113896633,6.43013313285853,1.27492231105034e-10,1.31330162446481e-09,"CG7786"
"6367","FBgn0034885",4556.18688137864,0.386766726839079,0.0601793212742309,6.42690410343152,1.30228917371462e-10,1.34042764237341e-09,"Eglp4"
"4442","FBgn0031829",395.66671903764,0.670055991190005,0.104325457270375,6.42274674582498,1.33837057009772e-10,1.37647326911954e-09,"IFT52"
"6114","FBgn0034494",1017.41639607231,-0.515730478538902,0.0803583293621028,-6.41788452588366,1.38181001407405e-10,1.42002330210193e-09,"CG10444"
"8634","FBgn0038299",52.600969015777,-1.81590751412548,0.283246498965309,-6.41105016569997,1.44520627591278e-10,1.48399684816412e-09,"Spn88Eb"
"282","FBgn0001225",136.677586057715,-1.08073867621065,0.168591655644019,-6.4103924484414,1.45145518138112e-10,1.48923435501042e-09,"Hsp26"
"14120","FBgn0262975",5076.48212645722,0.425048799671591,0.0663111098275574,6.40991834968431,1.45597591462142e-10,1.49269182899014e-09,"cnc"
"5582","FBgn0033697",1082.97929121482,0.524280687585719,0.0818202231814635,6.4077151980257,1.47716508815183e-10,1.51321911755459e-09,"Cyp6t3"
"2753","FBgn0028482",10864.6941660631,0.421732939883279,0.0658227506931025,6.40709990759277,1.48313638159603e-10,1.51813699549478e-09,"bdl"
"6919","FBgn0035753",3241.22466261182,-0.410988222226646,0.0641537214396429,-6.4063036875158,1.49089859107993e-10,1.52487885076621e-09,"RpL18"
"14211","FBgn0263120",9626.78713624666,0.357972738082342,0.0558883033497152,6.4051459183215,1.5022563570121e-10,1.53528468826556e-09,"Acsl"
"6377","FBgn0034903",3466.13735696812,-0.532881203361093,0.083246198940591,-6.40126768720558,1.54092136937683e-10,1.57355978263371e-09,"sona"
"17248","FBgn0270926",568.542647254119,-0.635305946795638,0.0992906281879561,-6.39844825629475,1.56963916085076e-10,1.60162472675637e-09,"AsnS"
"6954","FBgn0035802",2219.39742920198,0.58105535522615,0.0908380283795527,6.39660905890978,1.58865377815439e-10,1.61975242522676e-09,"Pura"
"7021","FBgn0035915",170.665424750571,0.928859425561316,0.14521966250444,6.39623732449396,1.59252422269099e-10,1.62242314564646e-09,"S-Lap1"
"4495","FBgn0031907",205.917147150772,-0.93398698165886,0.146061574709513,-6.39447427234967,1.61100670406711e-10,1.63996435989374e-09,"CG5171"
"10985","FBgn0051678",1111.76010522061,0.509376437821307,0.0796663985497569,6.39386801831098,1.61741050490646e-10,1.64519190887309e-09,"CG31678"
"698","FBgn0003965",42.0547904341604,-2.0348609990889,0.318286212793886,-6.39317984033015,1.62470980499554e-10,1.65132143111185e-09,"v"
"7472","FBgn0036600",234.37178382049,-0.855786853721092,0.133886513520074,-6.39188243252582,1.63855867284085e-10,1.66409298575356e-09,"CG13043"
"1247","FBgn0011704",117.542681024588,-1.18500960919643,0.185410777701286,-6.39126605199614,1.64517843073769e-10,1.66950853429086e-09,"RnrS"
"6833","FBgn0035612",248.792274454501,0.802508406610782,0.125592000079578,6.38980513171457,1.6609728570337e-10,1.68421868513449e-09,"frm"
"9310","FBgn0039302",1168.83724990362,0.582500006776986,0.0912542775987481,6.38326248483696,1.7335438505905e-10,1.75603012943512e-09,"Nup358"
"2706","FBgn0028370",508.386316407571,0.727466841781375,0.113966247606466,6.38317797645995,1.73450119192411e-10,1.75603012943512e-09,"kek3"
"2395","FBgn0026238",1079.36083391779,-0.50199471960671,0.0786569673498851,-6.38207569551616,1.74703563803819e-10,1.76734049841788e-09,"gus"
"4416","FBgn0031779",509.178537080637,0.671085258522754,0.105196863189634,6.37932765459952,1.77867124864691e-10,1.79794134245532e-09,"CG9175"
"11403","FBgn0052499",230.954883282656,-0.839775408706152,0.13166563356199,-6.3780911236095,1.7930882079184e-10,1.81110287916618e-09,"Cda4"
"7553","FBgn0036728",2500.38423537735,-0.455707440681525,0.071505734090474,-6.37301954141094,1.85342258295563e-10,1.87058657419078e-09,"UQCR-Q"
"13017","FBgn0250833",73.380395392197,-1.45546623619663,0.228436003644721,-6.37143975982115,1.87261844886902e-10,1.88849056480423e-09,"CG34461"
"2236","FBgn0025382",46.6300755740333,-1.94992003318117,0.306260815710845,-6.36686096670683,1.92935912902331e-10,1.94420035309272e-09,"Rab27"
"17412","FBgn0285991",4137.41105919663,0.394812119496588,0.0620123820087799,6.36666592553547,1.93181302423165e-10,1.94516173224071e-09,"hpRNA:CR18854"
"17481","FBgn0286852",41.6573981605696,-2.04963236086115,0.321954748713938,-6.36621254710015,1.93752895722193e-10,1.94940364982243e-09,"naz"
"7159","FBgn0036143",9845.80564879402,0.361210589904302,0.056809566689344,6.35827046313408,2.04037987621922e-10,2.05129353602225e-09,"CG14142"
"5159","FBgn0032973",709.425964122143,-0.541271258666227,0.0851351313268689,-6.35778967190481,2.04677454505867e-10,2.05612851083392e-09,"CG6675"
"2707","FBgn0028371",5178.96666282047,0.632015535068895,0.0994568471308904,6.35467092815771,2.08873275022519e-10,2.09665441468038e-09,"jbug"
"7603","FBgn0036790",24.2027889752807,-3.76188929172814,0.592229641043801,-6.35207870564843,2.12424580739121e-10,2.13065304532534e-09,"AstC-R1"
"3700","FBgn0030707",37.8002648906792,-6.52685167379383,1.02764047230541,-6.35129877587585,2.13504567900247e-10,2.13938019605479e-09,"CG8916"
"6431","FBgn0034985",2185.70880862609,0.576813402730014,0.0908194171849609,6.35121233552169,2.13624593560872e-10,2.13938019605479e-09,"CG3328"
"2119","FBgn0024188",215.908560604121,-1.00868118491013,0.158872930181247,-6.34898080975404,2.16746066401755e-10,2.16896584503423e-09,"san"
"12670","FBgn0085395",101.135844555337,-1.25500064457587,0.197777315120598,-6.34552372101224,2.21670036911137e-10,2.21652945929108e-09,"Shawl"
"1034","FBgn0010265",4063.58436188439,-0.410923171093184,0.0647952939090891,-6.34186753855502,2.26996453906599e-10,2.26804084030407e-09,"RpS13"
"4146","FBgn0031392",575.82097007732,0.576840583331468,0.0910978750091896,6.33209702502147,2.41851313230707e-10,2.41460329583452e-09,"AIF"
"13717","FBgn0261831",25.1774491644421,-3.23514486385271,0.5109900680194,-6.33113061549738,2.43371208794356e-10,2.42757698219198e-09,"CG42763"
"179","FBgn0000565",795.123171929889,-0.603298833063325,0.0952923207037659,-6.3310330633965,2.43525148726329e-10,2.42757698219198e-09,"MsrA"
"13285","FBgn0260003",2694.2958124128,0.49353366798116,0.0779855965488884,6.32852334048337,2.47518421137846e-10,2.46548878935233e-09,"Dys"
"6714","FBgn0035434",15899.8233572602,0.514411260154102,0.0812896057462827,6.3281308284316,2.48148711202129e-10,2.46987001963194e-09,"Drsl5"
"8249","FBgn0037718",1513.31921076671,0.463703817173601,0.0732981509439406,6.3262689604305,2.51159888573778e-10,2.49792376910531e-09,"P58IPK"
"2254","FBgn0025571",837.65027768794,0.592903971625759,0.0937256244224442,6.32595381763898,2.51673084572011e-10,2.50110975771219e-09,"SF1"
"2232","FBgn0025366",1385.31563316774,-0.495502170666747,0.0783361216147603,-6.32533447473335,2.52684642841705e-10,2.50923976494186e-09,"Ip259"
"13607","FBgn0261554",1883.41805211522,0.50775804938401,0.0802892424051129,6.32411060527923,2.54695250185825e-10,2.5272706194797e-09,"CG42672"
"17361","FBgn0284257",1980.54322639323,-0.41456696259597,0.0656194655901031,-6.31774365834664,2.65409776749175e-10,2.63157446074927e-09,"Ttd14"
"1754","FBgn0016041",766.527838344885,-0.551553639755775,0.0873134932617088,-6.31693475030918,2.66802161870288e-10,2.64335923399218e-09,"Tom40"
"5454","FBgn0033484",1849.04311594033,-0.419985372085119,0.0664947520464929,-6.31606794760986,2.68302119950422e-10,2.65619098750918e-09,"CG2269"
"4426","FBgn0031802",27.2595236577036,2.42095902605885,0.383383239962333,6.31472316394609,2.70645513366442e-10,2.67659666147211e-09,"ppk7"
"13504","FBgn0261113",11466.6514973314,0.428577004271781,0.067870285880453,6.31464857871202,2.70776067534229e-10,2.67659666147211e-09,"Xrp1"
"6239","FBgn0034688",1132.30798500931,0.509512940353983,0.0806904682685366,6.31441298194394,2.71188860766853e-10,2.67863544195378e-09,"CG11474"
"2047","FBgn0023169",1825.10837959016,0.446058830889241,0.0706469294423139,6.31391674642372,2.7206033523688e-10,2.68519824024893e-09,"AMPKalpha"
"2095","FBgn0023525",159.465098870487,0.954366548649149,0.151375470378334,6.30463143245001,2.8888049462394e-10,2.84904268804401e-09,"CG3191"
"11459","FBgn0052641",62.5509400745579,-1.6103748973379,0.255524823732553,-6.30222486337929,2.93403075107251e-10,2.89144717406227e-09,"CG32641"
"530","FBgn0003218",2286.95107828127,-0.474284629163842,0.07527295175372,-6.30086396393248,2.95991093055808e-10,2.91473689129899e-09,"rdgB"
"668","FBgn0003884",14838.6954750508,0.339850768657494,0.0539469835201452,6.29971773177242,2.98188162495474e-10,2.93414436980562e-09,"alphaTub84B"
"16037","FBgn0266590",76.5457245508012,-1.44633509202084,0.229722276980788,-6.29601582845968,3.05393201674321e-10,3.00276302692515e-09,"lncRNA:CR45115"
"676","FBgn0003896",49.2715207584745,-1.82232952033454,0.289502296932659,-6.29469796834957,3.0799896937139e-10,3.0260898740739e-09,"tup"
"10125","FBgn0041585",1919.27740184019,0.425307842399405,0.0675692695106995,6.29439751945311,3.08596070597661e-10,3.02966119574645e-09,"Orai"
"12866","FBgn0086356",42.4269259243921,1.80619840752785,0.286978228816906,6.29385167987855,3.09683745781648e-10,3.03803971183222e-09,"tum"
"2390","FBgn0026196",211.93146979767,-0.865428560460058,0.137536616640521,-6.2923502235192,3.12694991519541e-10,3.06526178761673e-09,"nop5"
"1938","FBgn0020642",17.1421428620444,5.64093404672608,0.89675623729711,6.2903761491844,3.16697634847382e-10,3.10215379632606e-09,"Lcp65Ac"
"7752","FBgn0036992",709.149277702009,-0.608186304538667,0.096720541079299,-6.28807797963029,3.21420461063458e-10,3.14603921474112e-09,"Hpd"
"17386","FBgn0285913",1853.11468492168,0.446519674817349,0.0710124729784316,6.2879048720493,3.21778975777794e-10,3.14717310472263e-09,"red"
"5563","FBgn0033665",737.405812662912,0.534946092388674,0.0851143784047823,6.28502613089185,3.27798550633849e-10,3.20363180344415e-09,"Zip48C"
"14773","FBgn0264561",1173.53359515271,0.518809734391124,0.0825730846582974,6.28303685805192,3.32022303694347e-10,3.24246781371384e-09,"Glg1"
"10075","FBgn0041105",82.2374046462278,1.31174825987843,0.208910261853212,6.27900347375044,3.4074998022136e-10,3.32519675958677e-09,"nerfin-2"
"10008","FBgn0040794",23.3804014454369,-7.68066692992839,1.22362070578109,-6.27699980364869,3.45168519546541e-10,3.36578235338277e-09,"CG13056"
"13974","FBgn0262656",303.243702503579,-0.799891036928636,0.127455322242816,-6.27585433744977,3.47719607488535e-10,3.38811088618994e-09,"Myc"
"13994","FBgn0262730",2523.12095954954,0.467606862313782,0.0745469551402616,6.27264871427639,3.54957147099183e-10,3.45603546601299e-09,"dtn"
"2611","FBgn0027558",388.520754218397,0.660541361744187,0.10530900463158,6.27241102558197,3.55499610652768e-10,3.45619541197298e-09,"Pgant3"
"2555","FBgn0027348",4714.83094845215,0.384589034693593,0.0613144164018169,6.27240797944212,3.55506567936769e-10,3.45619541197298e-09,"bgm"
"3590","FBgn0030555",508.971229412092,-0.621481202528815,0.0990891032169344,-6.27194295187247,3.56570236358011e-10,3.46393962196782e-09,"Fbxl4"
"12664","FBgn0085384",466.922462252218,-0.632539441581625,0.100856722307607,-6.27166367406248,3.57210527659742e-10,3.46756237516407e-09,"CG34355"
"1721","FBgn0015791",1353.79502203199,-0.505778260790644,0.0806743436868347,-6.26938178454846,3.62484368886872e-10,3.51612548997296e-09,"Rab14"
"8625","FBgn0038282",680.156076968855,-0.606749716921927,0.0968260791449463,-6.26638734398857,3.69520495035554e-10,3.58169753371905e-09,"dpr9"
"3199","FBgn0029912",389.949485643691,0.657987553937662,0.105005535297771,6.26621779577397,3.69922851297442e-10,3.58291968519531e-09,"CG4557"
"8077","FBgn0037475",1297.48677460224,0.455495289101289,0.0727160626203,6.26402575562623,3.75163469112341e-10,3.63096644098354e-09,"Fer1"
"2834","FBgn0028692",3806.84040782425,0.407293492090592,0.0650336677080162,6.26280980982391,3.78101671292932e-10,3.65667455257124e-09,"Rpn2"
"4698","FBgn0032221",502.182922046447,-0.612146856058598,0.0977580418905677,-6.26185676615585,3.80420291501354e-10,3.6763567514762e-09,"Schip1"
"12712","FBgn0085450",702.922939257026,-0.570378772109782,0.0910910073440525,-6.26163645282185,3.80958254638425e-10,3.67881429963197e-09,"Snoo"
"7107","FBgn0036046",22.6677255388985,-7.60872984578572,1.21522068396799,-6.26119185277638,3.82046145712163e-10,3.68657474980732e-09,"Ilp2"
"5437","FBgn0033460",1313.86957893632,0.530798153038903,0.084783259224321,6.26064812670751,3.83380711100497e-10,3.69670218755565e-09,"Sec24AB"
"10759","FBgn0051198",23.3770526629936,-4.10443480508511,0.655764200216382,-6.2590101803831,3.8742858367571e-10,3.73295787644151e-09,"CG31198"
"562","FBgn0003326",74.4947787007086,-1.40759195446333,0.224980944550465,-6.25649411009382,3.93727967793577e-10,3.79083742710832e-09,"sca"
"3929","FBgn0031042",230.675515158943,0.858973247712926,0.137372421951293,6.25287983943009,4.02952170322722e-10,3.87677054667313e-09,"CG14221"
"6665","FBgn0035346",270.953129307789,-0.773674675179089,0.123791711680443,-6.24980998062504,4.10952353298702e-10,3.9508087990592e-09,"CG1146"
"9024","FBgn0038880",199.859187887624,0.866119589151837,0.138612669829303,6.24848789232928,4.14445344927308e-10,3.98143828026834e-09,"SIFaR"
"198","FBgn0000625",622.874808634239,0.636023085219421,0.101814519027672,6.24688002549575,4.18732440617315e-10,4.01964546437155e-09,"eyg"
"2218","FBgn0024997",53.6935476263918,-1.70584091145161,0.273084010423767,-6.24657924425714,4.19539213569313e-10,4.02441128755948e-09,"CG2681"
"2159","FBgn0024366",129.782708683845,1.02124869368505,0.163558994868311,6.24391641992725,4.26748087860885e-10,4.0905365494958e-09,"CG11409"
"9787","FBgn0040087",448.52785337523,0.659839296884178,0.105776885809105,6.23802914821094,4.43118103190877e-10,4.24431217155279e-09,"p115"
"13646","FBgn0261618",3448.84917619448,-0.419168644762231,0.0672051239727429,-6.237153061904,4.45605940122213e-10,4.26499146674906e-09,"larp"
"8569","FBgn0038201",440.743224796274,0.619454470844056,0.0993200261630219,6.23695436635605,4.46172072975399e-10,4.26726077759436e-09,"PK1-R"
"6664","FBgn0035344",1587.96118285948,0.440571067480726,0.070681726407158,6.23316789042252,4.57095821985014e-10,4.36851563398942e-09,"Cyp4d20"
"1155","FBgn0011204",1374.13368230576,0.481170985203482,0.0772447619786995,6.2291729934538,4.68903793892658e-10,4.47806576067296e-09,"cue"
"12689","FBgn0085420",129.467780529059,-1.10399830021769,0.17737580379965,-6.22406369171233,4.8444026639885e-10,4.62303591974002e-09,"DIP-delta"
"9462","FBgn0039527",329.179998456388,0.688305275667429,0.110647884465991,6.2206817508471,4.94999292862917e-10,4.72032781554351e-09,"CG5639"
"14219","FBgn0263197",1643.75754324007,0.520829242146295,0.0837615605912044,6.21799830936993,5.03536984649136e-10,4.79821539596962e-09,"Patronin"
"10124","FBgn0041582",747.130128114577,0.524926204155044,0.0844397281754301,6.21657856435147,5.08112032620627e-10,4.8382562048876e-09,"tamo"
"2326","FBgn0025814",671.143794095522,-0.605713315934044,0.0974645341336573,-6.21470488027372,5.1421201307599e-10,4.8927480539857e-09,"Mgstl"
"13173","FBgn0259736",2207.13081379243,0.426437254161208,0.0687033658636962,6.20693395149281,5.40282914578722e-10,5.13704480877672e-09,"CG42390"
"13631","FBgn0261588",1205.58095498351,0.52231590793475,0.0841572397818474,6.20642869572123,5.42021962614215e-10,5.14980427336539e-09,"pdm3"
"6932","FBgn0035771",595.752806897202,0.600614184234604,0.0968166049492085,6.20362782344718,5.5176185225106e-10,5.23850619461494e-09,"Sec63"
"3748","FBgn0030780",41.9663264758906,1.81708010936944,0.292938200982813,6.20294691260172,5.54155370190107e-10,5.25738185515398e-09,"CG13008"
"7609","FBgn0036801",1029.10364889131,0.472703592467232,0.0762606479975711,6.19852577809577,5.69944720952311e-10,5.40322594008079e-09,"MYPT-75D"
"594","FBgn0003423",6567.24321878955,0.356508883776254,0.0575321618069427,6.19668847092119,5.76634719913917e-10,5.46265572137588e-09,"slgA"
"13126","FBgn0259243",3373.73852780422,0.399824363795206,0.064566262870241,6.19246563176088,5.92302674523895e-10,5.60698787291999e-09,"Pka-R1"
"6314","FBgn0034802",2841.16651055478,-0.527931701554105,0.085272661073094,-6.19110151964851,5.97452120878495e-10,5.65160944979811e-09,"CNBP"
"5562","FBgn0033663",4001.7804465676,0.374867586989821,0.0605756412595943,6.18842127288992,6.07697445283697e-10,5.74433539933255e-09,"ERp60"
"3234","FBgn0029962",62.4507518162896,-1.6110412104319,0.260384758325523,-6.18715634813709,6.12592005482843e-10,5.78638435477566e-09,"CARPA"
"13691","FBgn0261788",6741.85388136848,-0.382398635037242,0.0618094799048475,-6.18673115557557,6.14245887304567e-10,5.79778377907782e-09,"Ank2"
"3957","FBgn0031080",467.562171327231,0.739814504165943,0.119633822063209,6.1839912109057,6.25008489681532e-10,5.89508007467621e-09,"CG12655"
"5077","FBgn0032835",10818.9254528286,0.335315435352775,0.0542242755089597,6.18386197335858,6.25520657644182e-10,5.89562311699665e-09,"CG16772"
