"geneid","log2FoldChange","lfcSE","pvalue","padj","symbol"
"FBgn0013772",1.3366311135374,0.0687269138728626,3.00445327845392e-84,4.36098008665048e-82,"Cyp6a8"
"FBgn0052694",-1.58130514459873,0.081861473413212,3.87652877396436e-83,5.56694275741967e-81,"CG32694"
"FBgn0039009",4.81035903661769,0.249209009486154,5.1164045485192e-83,7.27014157899586e-81,"CG13842"
"FBgn0029720",3.59669597746625,0.186534730003666,7.66050012147642e-83,1.07717803270636e-80,"CG3009"
"FBgn0000028",-2.01354374680601,0.104674608222908,1.84160096459435e-82,2.56286303309888e-80,"acj6"
"FBgn0036927",1.80238520044174,0.0937976188848576,2.73615982171684e-82,3.76892055442404e-80,"Gabat"
"FBgn0029948",-2.76822160626141,0.144354994661012,5.81815432639595e-82,7.93325911636555e-80,"CheA7a"
"FBgn0032773",4.62263223046753,0.241187986879243,7.10438286086848e-82,9.59020642388636e-80,"fon"
"FBgn0031294",-1.504115457729,0.0784986151636941,7.82863807781645e-82,1.046324608044e-79,"IA-2"
"FBgn0265045",1.93691504858091,0.101604009211596,5.08868164594791e-81,6.73452093516185e-79,"Strn-Mlck"
"FBgn0033593",-3.44187943071276,0.181329818025776,2.43400044202779e-80,3.18995844339157e-78,"Listericin"
"FBgn0267435",6.78433134923348,0.357784242486239,3.51023978221513e-80,4.55622373270405e-78,"chp"
"FBgn0032775",-1.50897318986263,0.0795984831681993,3.84296930746593e-80,4.94059454109358e-78,"CG17544"
"FBgn0039789",-1.52378021047335,0.0804486745728231,5.23694382024033e-80,6.66919854994568e-78,"CG9717"
"FBgn0086693",3.59353644722218,0.191567839795515,1.64810055396768e-78,2.07922517551493e-76,"iav"
"FBgn0026315",1.85706159363844,0.0990428282538684,1.93276538293014e-78,2.41577776890499e-76,"Ugt35A1"
"FBgn0036859",5.25032672144124,0.280034423339604,1.97778462995417e-78,2.44936832291297e-76,"CG14085"
"FBgn0000405",4.68619027656578,0.250374197674259,3.6157574177432e-78,4.43719176201049e-76,"CycB"
"FBgn0001114",3.09166661053758,0.165539019875844,7.70984004349202e-78,9.37613790514404e-76,"Glt"
"FBgn0030041",3.20171087826418,0.171457051069081,8.12753702146958e-78,9.79585912971588e-76,"CG12116"
"FBgn0033697",-1.39748802726463,0.0749143769317661,1.16147259738339e-77,1.38749722053791e-75,"Cyp6t3"
"FBgn0031690",3.54672635238599,0.190544491914058,2.49110242575972e-77,2.94977119695881e-75,"CG7742"
"FBgn0000625",-2.16379316467933,0.116280745305882,2.74939467503067e-77,3.22731119289035e-75,"eyg"
"FBgn0036970",5.19686983242288,0.280547228506057,1.32123672904354e-76,1.53753229356541e-74,"Spn77Bc"
"FBgn0034860",-1.82736999093752,0.0988930924881695,3.09118642713164e-76,3.56648936579915e-74,"CG9812"
"FBgn0033820",2.46902211782048,0.133662967756489,3.4699804342609e-76,3.96959880356677e-74,"CG4716"
"FBgn0034490",-1.71999505394184,0.093349802596462,8.23829380498181e-76,9.34527126667642e-74,"CG9864"
"FBgn0029814",2.17050685651312,0.11909808632717,3.29685687354412e-74,3.70868924466434e-72,"CG15765"
"FBgn0259938",-1.61732669123181,0.0887883607907694,3.88664658053069e-74,4.33602001575072e-72,"cwo"
"FBgn0040606",3.95870274789156,0.218575578156312,2.59225509217795e-73,2.86826651551722e-71,"CG6503"
"FBgn0015777",1.5794124838954,0.0873533211936087,4.51994721966036e-73,4.96055020473131e-71,"nrv2"
"FBgn0284243",1.31130343684078,0.0726527986105188,8.04707649900498e-73,8.7602811016184e-71,"betaTub56D"
"FBgn0029507",-1.62724947881226,0.0901759786231489,8.5950401081038e-73,9.28195571354346e-71,"Tsp42Ed"
"FBgn0267689",3.06325540833064,0.170196474356994,2.00716409397429e-72,2.15037365909198e-70,"CG46025"
"FBgn0030993",-3.63737076167791,0.203116418791918,1.0248466177083e-71,1.08932318838144e-69,"Mec2"
"FBgn0034321",-4.30700751506376,0.240583208129468,1.13026411432032e-71,1.19198713118828e-69,"CG14502"
"FBgn0031461",-1.78568988689886,0.0998663634152827,1.66449154302677e-71,1.74178072397817e-69,"daw"
"FBgn0038652",-1.89572956990727,0.106190967479836,2.78472597641482e-71,2.89161661197105e-69,"CG7720"
"FBgn0004513",1.76312603885304,0.0991246228941517,8.91838491448596e-71,9.19002121836992e-69,"Mdr65"
"FBgn0010414",-1.70773140594386,0.0962688558196002,2.08929531254679e-70,2.13662101697493e-68,"SerT"
"FBgn0005614",7.59024566333149,0.430302199278766,1.22893591430936e-69,1.24732375242571e-67,"trpl"
"FBgn0038294",1.63436841288679,0.0926579630970921,1.24230553804618e-69,1.25148376552876e-67,"Mf"
"FBgn0014391",1.73849747114168,0.0989990119015237,4.92155560479087e-69,4.92119104511644e-67,"sun"
"FBgn0027843",1.31113569280051,0.0747875844417807,8.24227124423408e-69,8.18106025925852e-67,"CAH2"
"FBgn0035638",4.72053895635745,0.269372951830403,9.36894215103989e-69,9.23148540853193e-67,"Tektin-C"
"FBgn0040256",1.67270872683045,0.0954698740653745,9.94146694309192e-69,9.72462770034767e-67,"Ugt35C1"
"FBgn0000157",-1.36242745898951,0.0778481527676016,1.40555618926103e-68,1.36500740998811e-66,"Dll"
"FBgn0000404",5.77673603343671,0.331412930204339,4.83111380381766e-68,4.65822894555247e-66,"CycA"
"FBgn0013278",6.22954272158834,0.357825918282195,6.99858944712088e-68,6.70028077636063e-66,"Hsp70Bb"
"FBgn0023479",2.11506905296667,0.121570797953814,8.56760223961086e-68,8.14465229806388e-66,"teq"
"FBgn0036969",5.16984140125163,0.297299359743835,9.93617185559336e-68,9.37960726424159e-66,"Spn77Bb"
"FBgn0020415",1.52826461148784,0.0881061956045524,2.12531929595551e-67,1.99233924834051e-65,"Idgf2"
"FBgn0261565",1.43940030728888,0.0830318175919232,2.53731176172913e-67,2.36214975666079e-65,"Lmpt"
"FBgn0032008",-4.05954925593203,0.234814767582494,5.76221107776649e-67,5.32767721498424e-65,"CG14277"
"FBgn0043783",2.51517708148686,0.145865828153957,1.26119949206253e-66,1.15815863560218e-64,"CG32444"
"FBgn0051019",2.7105148137598,0.157480312013014,2.16708088551603e-66,1.97658276172844e-64,"CG31019"
"FBgn0000179",-1.80595370782836,0.104940705862936,2.26237457149646e-66,2.04965062688797e-64,"bi"
"FBgn0039620",-1.74256440264084,0.101259785501533,2.2791507237747e-66,2.05108370801564e-64,"wat"
"FBgn0037326",-2.23685402423773,0.130764719955489,1.34011927823328e-65,1.19803113489213e-63,"CG14669"
"FBgn0030272",2.12620465895492,0.124325816565229,1.43703974349154e-65,1.27622365114423e-63,"CG15201"
"FBgn0051205",4.15338467683166,0.242945509966921,1.59078080896003e-65,1.40352615295107e-63,"CG31205"
"FBgn0016660",-1.86502741256268,0.109107393499679,1.65905483038674e-65,1.4542585165838e-63,"H15"
"FBgn0040827",3.24123394158714,0.190402500283219,5.53945216325805e-65,4.82432675818197e-63,"CG13315"
"FBgn0039816",3.13194356105018,0.184180285124798,7.57004824014881e-65,6.55051802524159e-63,"CG11317"
"FBgn0050008",3.29420602449712,0.194327257382512,1.86500082226083e-64,1.60354433756044e-62,"CG30008"
"FBgn0033268",3.29155881188006,0.194232436299454,2.04278135359082e-64,1.74528515772927e-62,"Obp44a"
"FBgn0036937",-1.57208320822282,0.0928122281973907,2.34733501043901e-64,1.99287266074945e-62,"Ir76b"
"FBgn0037146",2.79922220526514,0.165333077388945,2.66704400102304e-64,2.25015168561313e-62,"P5CS"
"FBgn0066292",-3.26747345176546,0.193338509678114,4.4783407604869e-64,3.75485229352874e-62,"CheB42c"
"FBgn0267791",-1.43552663059293,0.085145418440723,8.90324181140214e-64,7.41881859334059e-62,"HnRNP-K"
"FBgn0035880",3.13590999053605,0.186407046994841,1.65795131133675e-63,1.37304814427821e-61,"Culd"
"FBgn0030251",2.06966423621739,0.123211036516449,2.53615613054084e-63,2.0875348540348e-61,"CG2145"
"FBgn0004623",6.56882749548394,0.391304739388526,3.03886758805974e-63,2.4861620346193e-61,"Gbeta76C"
"FBgn0034725",1.94907903176469,0.116412144179375,6.37828775311991e-63,5.18677749273287e-61,"CG6044"
"FBgn0000046",1.88022146538831,0.112561612032398,1.22706220979678e-62,9.9186304012256e-61,"Act87E"
"FBgn0035397",-1.40125967781358,0.0840763290340304,2.29583813972473e-62,1.84473327667525e-60,"PAN3"
"FBgn0004181",3.41927418757275,0.205480091103176,3.55142517718735e-62,2.8367271282161e-60,"Ebp"
"FBgn0031449",-1.4384711142194,0.086555611062428,5.07390614115594e-62,4.02897994114495e-60,"CG31689"
"FBgn0263995",-1.28385015322533,0.0773000270642331,6.032202187423e-62,4.7619121244458e-60,"cpo"
"FBgn0038631",-1.65171995948376,0.0995308017261976,7.56639462580717e-62,5.93830006126576e-60,"CG7695"
"FBgn0000092",2.63716192627047,0.159335532223486,1.5747291328925e-61,1.228743847683e-59,"dyw"
"FBgn0016926",-1.19708466024768,0.0726568205500549,5.46919045018298e-61,4.24302309695518e-59,"Pino"
"FBgn0034865",-1.54348923705215,0.0940620054279367,1.64156167065383e-60,1.26625377098035e-58,"Or59b"
"FBgn0031473",-1.29510764914203,0.0795188332732505,1.22464035142118e-59,9.39285233172417e-58,"CG3104"
"FBgn0039081",1.907560006889,0.117154786372103,1.31624644588121e-59,1.00384241655087e-57,"Irk2"
"FBgn0051145",-1.20774453101596,0.074303787434618,2.08760469926182e-59,1.58317841771547e-57,"CG31145"
"FBgn0036195",4.93162320936836,0.303467258588051,2.20024881308726e-59,1.65928261049525e-57,"Dnai2"
"FBgn0267910",3.53994097526667,0.218117642355782,3.11974128402714e-59,2.33963264406013e-57,"lncRNA:CR34335"
"FBgn0036381",-1.70442725665329,0.105715617635178,1.76552567093225e-58,1.31673099623836e-56,"CG8745"
"FBgn0040398",3.49580780567771,0.21751086061353,4.01735097992501e-58,2.9796824658246e-56,"CG14629"
"FBgn0260866",-1.36820318805326,0.0852355074746465,5.53217498565923e-58,4.08081038969475e-56,"dnr1"
"FBgn0264503",-1.23322377484095,0.0770995105284293,1.37965974017625e-57,1.01217537133908e-55,"CG43902"
"FBgn0028526",4.758773995409,0.297841851968864,1.8329598697411e-57,1.33746623143973e-55,"CG15293"
"FBgn0032850",-1.20795036049524,0.0756860374461654,2.42669602230713e-57,1.76118116156581e-55,"Kua"
"FBgn0037167",-2.31889280121574,0.145519472092948,3.60610974740144e-57,2.60314842139958e-55,"CG11425"
"FBgn0040759",-4.32619369582112,0.271703861595119,4.42630848293787e-57,3.17823075591374e-55,"CG13177"
"FBgn0033140",5.60362226524524,0.352891552275716,8.83503223175892e-57,6.31026984637638e-55,"CG12836"
"FBgn0032083",-1.19298878089962,0.0753082423726231,1.61164809161876e-56,1.14503355730324e-54,"CG9541"
"FBgn0038960",3.91586471963997,0.247669665202752,2.61962990946908e-56,1.85143372502216e-54,"CG13855"
"FBgn0283471",1.86405920980447,0.118004043308862,3.28507783239278e-56,2.3096492530974e-54,"wupA"
"FBgn0032505",6.82340788042596,0.434312516322709,1.27509247953021e-55,8.91837999024784e-54,"CG16826"
"FBgn0025697",1.75278897718124,0.112467220776339,9.22256450287709e-55,6.41728856826483e-53,"santa-maria"
"FBgn0027108",1.38364890658566,0.088879661867162,1.2073258335466e-54,8.35779047540797e-53,"Inx2"
"FBgn0085249",3.69924256632266,0.237960489834343,1.70374637311623e-54,1.17341185156613e-52,"CG34220"
"FBgn0011668",4.7766768498037,0.307566041693594,2.15446213370675e-54,1.47629869760951e-52,"Mst57Da"
"FBgn0039492",-1.31629550194642,0.0848606559989528,2.91120260346372e-54,1.98476383556347e-52,"CG6051"
"FBgn0011288",1.70707879442855,0.110274943728085,4.71962562635602e-54,3.20151891106432e-52,"Snap25"
"FBgn0264490",-1.33020287121623,0.0859801448759955,5.44146836094058e-54,3.67271907021684e-52,"Eip93F"
"FBgn0003250",7.27408670839681,0.471154129952249,8.96592384600619e-54,6.02144308443968e-52,"Rh4"
"FBgn0265264",5.18158463101927,0.335917133033204,1.10833471100464e-53,7.37762219453574e-52,"CG17097"
"FBgn0000153",2.0997119476397,0.136122877105685,1.1094579639164e-53,7.37762219453574e-52,"b"
"FBgn0010114",2.09962600120151,0.136128863315247,1.13219339632496e-53,7.49190130244641e-52,"hig"
"FBgn0051663",1.97341845783146,0.128553960124231,3.49328650178518e-53,2.30028656037064e-51,"CG31663"
"FBgn0036437",4.72312347433176,0.30774255400674,3.672789926002e-53,2.40674714616995e-51,"CG5048"
"FBgn0036239",-1.17366962749364,0.0766808988106596,6.9836898883255e-53,4.5542429856283e-51,"Pop2"
"FBgn0040775",-2.8298728945464,0.185004127043364,8.09670883053522e-53,5.25468617804783e-51,"CG12158"
"FBgn0031089",1.89052281399968,0.123634648714256,8.75151392690311e-53,5.65247303824235e-51,"CG9572"
"FBgn0035049",-1.10459079622891,0.0723596863338351,1.30269569882919e-52,8.37385201833105e-51,"Mmp1"
"FBgn0039024",1.58596377390934,0.103989342310661,1.61598913272707e-52,1.03385010913188e-50,"Nepl15"
"FBgn0038354",2.5630881123549,0.168386392217227,2.54749196614447e-52,1.62210349297095e-50,"CG5404"
"FBgn0030362",1.74955257471951,0.115180916738029,4.14412269099442e-52,2.62636207538655e-50,"regucalcin"
"FBgn0000479",-1.23778870789922,0.0815139739726895,4.44645322804529e-52,2.80479776286838e-50,"dnc"
"FBgn0033774",6.28119422964414,0.414299400670213,6.40837084550926e-52,4.02356269969905e-50,"CG12374"
"FBgn0002526",2.69531455236028,0.177857938055723,7.09553451225172e-52,4.43438057318916e-50,"LanA"
"FBgn0014163",1.26978237456902,0.0839798205930546,1.19380872332807e-51,7.42637048673068e-50,"fax"
"FBgn0035695",1.69900477942787,0.112439415376577,1.3829324978511e-51,8.5633971506844e-50,"CG10226"
"FBgn0003360",1.12716652819462,0.0746396868335178,1.58442397808402e-51,9.76627364390695e-50,"sesB"
"FBgn0021776",4.75841263575989,0.315829012050396,2.69315103680505e-51,1.65249299299234e-49,"mira"
"FBgn0053181",-1.3419291714807,0.0893298838091158,5.25543467808084e-51,3.21009559816349e-49,"CG33181"
"FBgn0050285",1.77853776490052,0.118399116918097,5.30558017466072e-51,3.22612733233086e-49,"CG30285"
"FBgn0030921",-4.3035744026482,0.286525384143531,5.44132344674635e-51,3.29383072679951e-49,"CG6290"
"FBgn0034481",5.75938677110499,0.383859814785846,6.92495369199655e-51,4.1732120485831e-49,"CG11041"
"FBgn0000382",-1.2051887598035,0.0806636504767789,1.78506726369333e-50,1.07096102189317e-48,"csw"
"FBgn0015625",3.24691240610172,0.21740870731509,1.96243743024813e-50,1.1721656137575e-48,"CycB3"
"FBgn0026397",-1.56398221353952,0.104986795259377,3.45011794409778e-50,2.05168026992846e-48,"Or22b"
"FBgn0011672",-1.17409820304596,0.0791607069789272,9.12111142208264e-50,5.40025803011814e-48,"Mvl"
"FBgn0021967",1.76263981337454,0.118932670789107,1.08002505005315e-49,6.36648827540063e-48,"ND-PDSW"
"FBgn0264494",-1.3406345170793,0.0905113343623673,1.22930025950986e-49,7.21492356657546e-48,"CG17646"
"FBgn0034645",2.00361370663551,0.135278346440629,1.24292438104189e-49,7.26330572280714e-48,"ND-B12"
"FBgn0039678",4.27955454080546,0.289564319470108,1.99260755909373e-49,1.15940557931924e-47,"Obp99a"
"FBgn0035581",3.67334376176517,0.249542353938337,4.77382982957063e-49,2.7657480201448e-47,"Dnah3"
"FBgn0032647",4.02683869363602,0.273732291838032,5.49014108953074e-49,3.1671544686998e-47,"CG15143"
"FBgn0037720",-1.37816113139244,0.0937115296299196,5.86278799711426e-49,3.36773511374661e-47,"CG8312"
"FBgn0261356",4.15251464915879,0.282404384356128,6.06330535922477e-49,3.46815928153284e-47,"CG42633"
"FBgn0034468",-2.63755760758327,0.179946561696452,1.20723491443264e-48,6.87614519406169e-47,"Obp56a"
"FBgn0038282",-1.60963136309156,0.109947396985067,1.5603751828738e-48,8.85021201412326e-47,"dpr9"
"FBgn0001217",2.92819018696606,0.200029991509389,1.58950471705318e-48,8.97770886004219e-47,"Hsc70-2"
"FBgn0010357",5.68351541048332,0.388613998279289,1.94308544800586e-48,1.09290460260963e-46,"betaTry"
"FBgn0037519",-1.7104826597191,0.117097494929523,2.52181261023077e-48,1.41252898031142e-46,"CG3014"
"FBgn0010612",1.3771372301443,0.0944859247944433,4.04816589206147e-48,2.25810708169164e-46,"ATPsynG"
"FBgn0046763",1.95797378030245,0.134373263044086,4.28576740275049e-48,2.38080552138802e-46,"CG17278"
"FBgn0032010",1.42291198113197,0.0985505871199313,2.96684417228706e-47,1.64137006072553e-45,"CG8086"
"FBgn0040763",3.56164839887288,0.247375413412976,5.34586016771159e-47,2.94545985322199e-45,"CG18336"
"FBgn0264087",-1.21653022749489,0.0846237263794556,7.34611284029668e-47,4.03110476549451e-45,"Slob"
"FBgn0037835",1.43959398941976,0.100149385755494,7.48445836395918e-47,4.09039285243259e-45,"CG14687"
"FBgn0259222",-1.10681920509369,0.0773505486967483,1.91893657913788e-46,1.04247628407435e-44,"CG42322"
"FBgn0016119",1.36361513650201,0.0952978091337949,1.92293203003566e-46,1.04247628407435e-44,"ATPsynCF6"
"FBgn0030482",4.19238652661995,0.293130157344945,2.12204064735587e-46,1.14581706794627e-44,"CG1673"
"FBgn0038798",-1.42447680270953,0.0996444432690489,2.33098285146394e-46,1.2536230084427e-44,"Or92a"
"FBgn0016123",1.39054557645764,0.0975901706082841,4.55866276205002e-46,2.44195986606799e-44,"Alp4"
"FBgn0016047",-2.49245290962905,0.174950506303345,4.7052717187888e-46,2.51053213169684e-44,"nompA"
"FBgn0030512",1.58045615371634,0.111015566342286,5.45023266782389e-46,2.89656262925019e-44,"Nadsyn"
"FBgn0037324",-1.02889222307772,0.0722928685519421,5.77686125095856e-46,3.05811176575253e-44,"Orco"
"FBgn0035501",-1.63289015901484,0.115039093631663,9.94877739049893e-46,5.2460369529041e-44,"CG1299"
"FBgn0011559",3.40037966901115,0.239565832198091,9.99054571425781e-46,5.24756329170296e-44,"Acp36DE"
"FBgn0040271",1.24786737746044,0.0881062253645886,1.54750099349124e-45,8.09678911284428e-44,"Sulf1"
