"geneid","log2FoldChange","lfcSE","pvalue","padj","symbol"
"FBgn0038156",-1.56320454649981,0.271710372480189,8.75689581924046e-09,4.04662410732687e-08,"side-IV"
"FBgn0027563",-0.839607362016819,0.145981311688685,8.84699670524133e-09,4.08680079861184e-08,"CG9631"
"FBgn0025741",0.448726365089713,0.0780951409985324,9.14368330030808e-09,4.22234540409301e-08,"PlexA"
"FBgn0040268",1.06144787499773,0.184880892290341,9.39788679460209e-09,4.33818256280258e-08,"Top3alpha"
"FBgn0250746",-0.468415412955594,0.081616611924828,9.51155131898455e-09,4.38908568175253e-08,"Prosbeta7"
"FBgn0010303",0.477304538742,0.0831947365524182,9.62566429912625e-09,4.44015937135097e-08,"hep"
"FBgn0010313",0.394689700561215,0.0687987923442915,9.64424502457059e-09,4.44714491706767e-08,"corto"
"FBgn0015795",-0.42247594913627,0.073650150596177,9.67936374252428e-09,4.46174875185328e-08,"Rab7"
"FBgn0002552",0.960263172073349,0.167407743952669,9.68964597974475e-09,4.46489776823067e-08,"lin"
"FBgn0036136",-0.585649755965694,0.102149739469463,9.85255988890973e-09,4.53835074412969e-08,"Ufd1-like"
"FBgn0039486",0.676686707650366,0.118094395822434,1.00401462375426e-08,4.6231121767816e-08,"CAH9"
"FBgn0032727",-0.771512955574293,0.13477493054303,1.03766621700522e-08,4.77636541509447e-08,"CG10623"
"FBgn0034657",1.21699623634957,0.212666396424068,1.04930702057978e-08,4.82823027712724e-08,"LBR"
"FBgn0030060",-0.692333147026055,0.121013908163941,1.05834122517862e-08,4.86806865004839e-08,"CG2004"
"FBgn0004903",0.501301248366769,0.0876494606378649,1.06908595696854e-08,4.91420015699259e-08,"Rb97D"
"FBgn0033725",-4.09295075755385,0.715628311047141,1.0691300287452e-08,4.91420015699259e-08,"Cpr49Ac"
"FBgn0032248",-0.737253877430079,0.128977228634115,1.08961122649979e-08,5.00656237914798e-08,"Bug22"
"FBgn0265416",-0.907133837318222,0.158742004929019,1.10016248489026e-08,5.05324898544375e-08,"Neto"
"FBgn0052698",-0.984091544570283,0.172254217895432,1.1098956603527e-08,5.09614618499061e-08,"CARPB"
"FBgn0031069",0.543553348612798,0.0951615644778969,1.11721676646661e-08,5.12794173157553e-08,"Pmp70"
"FBgn0028539",0.431558132684787,0.0757009293427018,1.19225455385573e-08,5.47041903274442e-08,"Eato"
"FBgn0033134",0.482843395239376,0.0847324974081373,1.20905802573502e-08,5.54555185926458e-08,"Tsp42El"
"FBgn0266095",-6.99053320350153,1.22710374055101,1.2209529834223e-08,5.59812567416764e-08,"lncRNA:CR44832"
"FBgn0053658",-2.14658834887128,0.376868452060253,1.22754616465238e-08,5.62636196402306e-08,"CG33658"
"FBgn0029937",0.518651187049404,0.0911125532901788,1.25249143371275e-08,5.73866383173131e-08,"CG8300"
"FBgn0035344",0.399293331321888,0.0702316777199842,1.30526942310981e-08,5.97836497897976e-08,"Cyp4d20"
"FBgn0267112",-6.97610905064396,1.22747206498544,1.32109466844736e-08,6.04870626859178e-08,"lncRNA:CR45552"
"FBgn0043900",0.653905351738433,0.115082879467687,1.33098689001811e-08,6.0918427201784e-08,"pygo"
"FBgn0034071",0.51051041790344,0.0898592950697299,1.337373730149e-08,6.11891042941937e-08,"CG8405"
"FBgn0030839",-1.57084027970776,0.276656890128551,1.36329228541913e-08,6.23529122694879e-08,"CG5613"
"FBgn0030081",1.04988525418051,0.184982727904395,1.38215235684785e-08,6.31931778984253e-08,"CG7246"
"FBgn0039492",0.456239178498689,0.0804359347021863,1.41072816227227e-08,6.44769045978133e-08,"CG6051"
"FBgn0031384",0.569419081051269,0.100451562125083,1.43974420894195e-08,6.57798386987989e-08,"CG4238"
"FBgn0085376",0.719340834993222,0.126912013602892,1.44450441401639e-08,6.59740296962867e-08,"CG34347"
"FBgn0031047",0.505133642651595,0.089128614513919,1.44922426728267e-08,6.61507381070184e-08,"Rcd-1"
"FBgn0264006",0.546731648344705,0.0964687456772014,1.44939595435039e-08,6.61507381070184e-08,"dysc"
"FBgn0086710",-0.452051091994954,0.0797816609151898,1.46081906487375e-08,6.66485820888629e-08,"RpL30"
"FBgn0034885",-0.357482018044542,0.0631040794216373,1.47059758068353e-08,6.70710683696306e-08,"Eglp4"
"FBgn0025777",-0.553691335555298,0.0978038989967068,1.5028315668785e-08,6.85170459613843e-08,"homer"
"FBgn0039010",-1.91316821393257,0.338155558680766,1.5345328997912e-08,6.99377287439181e-08,"CG4907"
"FBgn0038828",-1.07605449239689,0.190265954456726,1.5536761438294e-08,7.07852662852415e-08,"CG17270"
"FBgn0010415",-0.564479486807575,0.0998155371586268,1.55640740703708e-08,7.08847428358069e-08,"Sdc"
"FBgn0261383",0.700864118970226,0.123962258706542,1.56892389123799e-08,7.14296489399309e-08,"IntS6"
"FBgn0040582",0.701297006876261,0.124073883184798,1.58358056231296e-08,7.20715754335823e-08,"BomBc3"
"FBgn0039487",-0.922004031331966,0.16318722868639,1.60469634667728e-08,7.30069129031553e-08,"gb"
"FBgn0039555",-0.7056706938624,0.124901792524886,1.60630529828482e-08,7.30544262021345e-08,"mRpS22"
"FBgn0036732",-0.709729228158634,0.125674218793404,1.62917816120136e-08,7.40686445108378e-08,"Oatp74D"
"FBgn0030968",-1.16930250775191,0.20712035259494,1.64680807108955e-08,7.48438694479373e-08,"CG7322"
"FBgn0286198",-0.78619296110179,0.139285982858691,1.65708780137369e-08,7.52846174928869e-08,"LKRSDH"
"FBgn0035420",0.520385645903525,0.0922201862290358,1.67247858473971e-08,7.59571793890739e-08,"hob"
"FBgn0027509",0.642199749646693,0.113871863987521,1.70376244103845e-08,7.73431314303608e-08,"TBCD"
"FBgn0032512",0.766697240877203,0.135948222279486,1.70419095531307e-08,7.73431314303608e-08,"Bdp1"
"FBgn0000244",0.499955023243312,0.088723267123379,1.75065057971409e-08,7.94238003187962e-08,"by"
"FBgn0002576",-2.07333679955444,0.367976163243641,1.75635884328557e-08,7.96548442806591e-08,"lz"
"FBgn0061200",0.616541088869361,0.109433539097359,1.76146769184527e-08,7.98585510328871e-08,"Nup153"
"FBgn0036348",-3.1397462734288,0.55734456587533,1.76688422891145e-08,8.00760596773565e-08,"CG17687"
"FBgn0031182",-2.4043723039777,0.426820421354836,1.76878062550279e-08,8.0133937371781e-08,"Cyp6t1"
"FBgn0000964",-5.00396214688216,0.888362609186295,1.77314863649753e-08,8.03037109122909e-08,"tj"
"FBgn0035743",1.29666899989265,0.230214482351295,1.77678829253291e-08,8.0440390892524e-08,"Acbp6"
"FBgn0011336",0.499711687024722,0.0887274748152554,1.78148581100148e-08,8.06248510267511e-08,"Stt3B"
"FBgn0028939",-1.9703242443159,0.349915366156345,1.79313817176708e-08,8.11238279877422e-08,"NimC2"
"FBgn0033734",-0.575486178414265,0.102221805310807,1.80440616148666e-08,8.16050727839073e-08,"CG8520"
"FBgn0019662",-0.529951273170303,0.0941909193346284,1.840604982205e-08,8.32130952646769e-08,"qm"
"FBgn0053158",0.910252461658809,0.161820831156846,1.85439675266516e-08,8.37795545707348e-08,"CG33158"
"FBgn0019960",-0.40657746767792,0.0722796611598208,1.85442958722146e-08,8.37795545707348e-08,"Mitofilin"
"FBgn0250908",0.662401827835256,0.117761295874612,1.85557820474602e-08,8.38021863567497e-08,"beat-VII"
"FBgn0051821",-6.92877641531984,1.2319024087562,1.86097397014794e-08,8.40165464052484e-08,"CG31821"
"FBgn0037772",-2.67447802156739,0.475702936435729,1.88584473789303e-08,8.51096793289081e-08,"Spn85F"
"FBgn0033846",0.744790374170306,0.132495194674304,1.89566105219337e-08,8.55228673442469e-08,"mip120"
"FBgn0011763",0.446461452892815,0.0794502265331804,1.91637804339929e-08,8.64273806327761e-08,"Dp"
"FBgn0031245",0.401334541571697,0.0714712953557954,1.96193290611378e-08,8.84510448508929e-08,"CG3625"
"FBgn0030073",-1.9991236694238,0.356093300057688,1.97651230748359e-08,8.90772997092656e-08,"CG10962"
"FBgn0003888",-0.589757821092093,0.105059273552278,1.98191809245285e-08,8.92898265955691e-08,"betaTub60D"
"FBgn0267938",1.61012794589444,0.286833911612008,1.98331430618877e-08,8.93216282902069e-08,"lncRNA:CR46218"
"FBgn0038681",-0.510510664481598,0.0910139355193362,2.03324704119014e-08,9.15385645997187e-08,"Cyp12a4"
"FBgn0013303",-0.649467786416422,0.115794617535589,2.03745115656611e-08,9.16959322254221e-08,"Nca"
"FBgn0036843",-0.520034336486604,0.0927550121638356,2.06415779407573e-08,9.28655691847907e-08,"Sfxn2"
"FBgn0033652",-0.522533286548588,0.0932083570256162,2.06963146844212e-08,9.30794632261819e-08,"ths"
"FBgn0051116",-0.538968219544039,0.0961604388175004,2.08393050576278e-08,9.36899819807666e-08,"ClC-a"
"FBgn0030631",0.837059897929501,0.149453033648344,2.13337231514075e-08,9.58794872719908e-08,"CG6227"
"FBgn0014395",-2.76369285057172,0.49346918786972,2.13687776009086e-08,9.60036852007489e-08,"tilB"
"FBgn0035903",0.716368373868216,0.127936519276713,2.15088878991461e-08,9.65996183710695e-08,"CG6765"
"FBgn0036834",0.39955538899766,0.0713642988757405,2.15824016868286e-08,9.6896146920845e-08,"CG6836"
"FBgn0019952",0.686137589751353,0.12257836166358,2.1741155823238e-08,9.75750312857706e-08,"Orct"
"FBgn0052695",-2.75714659210605,0.492653231207129,2.18689603218484e-08,9.81145900153941e-08,"CG32695"
"FBgn0038610",-0.533381119694922,0.0953118060750501,2.19138172114192e-08,9.8281761143346e-08,"CG7675"
"FBgn0029167",-0.62238896065767,0.111222564070376,2.19495951204402e-08,9.84081120108718e-08,"Hml"
"FBgn0033876",-0.396837887663054,0.0709532856848683,2.23248880888502e-08,1.00056019044556e-07,"Syngr"
"FBgn0259176",0.463015001005428,0.0828102423898745,2.2540569332403e-08,1.00987682337937e-07,"bun"
"FBgn0039748",-4.00648504198423,0.716815497803946,2.28008429771241e-08,1.02118417196611e-07,"CG15529"
"FBgn0035677",0.6873462590182,0.12300955441025,2.3003454629967e-08,1.02990207424617e-07,"CG13293"
"FBgn0000636",-0.40911756819064,0.0732418592921315,2.32568520861891e-08,1.04088692197579e-07,"Fas3"
"FBgn0039551",0.898302867596991,0.160856991191097,2.3439866613568e-08,1.0487151940282e-07,"Or98a"
"FBgn0015075",0.772098553559385,0.1383680572501,2.40470678999222e-08,1.07550989131384e-07,"Ddx1"
"FBgn0039202",-1.2515890100857,0.224426966182727,2.44953741377093e-08,1.09518191419427e-07,"CG13622"
"FBgn0037007",-0.414593093980667,0.0743862723120998,2.49648422355818e-08,1.11578616126492e-07,"BNIP3"
"FBgn0030679",0.516098112164901,0.0926457460362042,2.53773615415796e-08,1.13383177136222e-07,"CG8206"
"FBgn0040236",0.545790994005096,0.0980143595624737,2.56971221843134e-08,1.14772200187377e-07,"c11.1"
"FBgn0026252",0.533597719680583,0.0958773623666206,2.61522844382399e-08,1.1676480619268e-07,"msk"
"FBgn0035521",-0.779382825356134,0.140113649530527,2.65929961582572e-08,1.18691540976782e-07,"VhaM9.7-a"
"FBgn0262870",-0.599660349356491,0.107823997275864,2.67505652488043e-08,1.19353642673889e-07,"axo"
"FBgn0015019",0.587453724266828,0.105745168764433,2.77021534134647e-08,1.23556760777946e-07,"CCT3"
"FBgn0032084",0.506779232042618,0.0912464728629143,2.79269910330792e-08,1.2451665643591e-07,"CG13101"
"FBgn0027094",0.502728772129516,0.0905876063954908,2.86255400042082e-08,1.27587275960885e-07,"AlaRS"
"FBgn0036236",-3.3852321464925,0.610013445489303,2.8658841617575e-08,1.27691718901447e-07,"CG6931"
"FBgn0039723",0.81077843396797,0.146142637382022,2.89192470209459e-08,1.28807620380041e-07,"CG15522"
"FBgn0000541",0.384183037332157,0.0692860772895723,2.94154549323406e-08,1.30972667367362e-07,"E(bx)"
"FBgn0052529",0.793858682555688,0.143191524947175,2.95581404628613e-08,1.31562703628814e-07,"Hers"
"FBgn0039026",0.446361925735019,0.0805439249868351,2.99301658570205e-08,1.33172770297108e-07,"CG7029"
"FBgn0085434",-0.424739467990953,0.0766492795871095,3.00171375968018e-08,1.3351383408904e-07,"NaCP60E"
"FBgn0027616",0.54624228727346,0.0986248579863839,3.04922982067224e-08,1.35580703263499e-07,"Ythdc1"
"FBgn0001218",-0.342544556287829,0.061857274608913,3.06539585054403e-08,1.36252686053553e-07,"Hsc70-3"
"FBgn0039642",-1.29962032042755,0.234740022989315,3.08709528997064e-08,1.37170075401546e-07,"CG11882"
"FBgn0036278",-0.61723529878815,0.111500765671481,3.09979678292306e-08,1.37687162973709e-07,"CrzR"
"FBgn0029134",-0.441146887295073,0.0796994031068897,3.10990246069034e-08,1.38088633970049e-07,"Prosbeta5"
"FBgn0024992",0.688498957565981,0.124440987672309,3.15276344127423e-08,1.39943760434468e-07,"Spg7"
"FBgn0030391",0.613514196302863,0.110912416314865,3.17468518552593e-08,1.40868489765158e-07,"Rab40"
"FBgn0028953",0.556943334440216,0.100728111344269,3.21740641422134e-08,1.42715192298971e-07,"CG14478"
"FBgn0039734",-0.804852675603152,0.145609887378413,3.24902210726469e-08,1.44068187271754e-07,"Tace"
"FBgn0005427",0.50709004703526,0.0918341750400433,3.35542237728957e-08,1.48735218019012e-07,"ewg"
"FBgn0039240",0.614794388873463,0.111388536344732,3.40219901236075e-08,1.50757030893616e-07,"CG3744"
"FBgn0001323",0.511082505916711,0.0926833752956228,3.50201581896987e-08,1.5510345806263e-07,"knrl"
"FBgn0032899",-0.586587952207342,0.106376723174667,3.50268416770233e-08,1.5510345806263e-07,"CG9338"
"FBgn0029798",0.951830050235663,0.172614740244691,3.50394808228558e-08,1.55106343608256e-07,"CG4078"
"FBgn0016984",0.630266343139418,0.114399708380327,3.60191381217741e-08,1.59388381722857e-07,"sktl"
"FBgn0015803",0.597551339646596,0.10846987225982,3.61051554498164e-08,1.59714395338521e-07,"RtGEF"
"FBgn0263236",-0.658413958426377,0.119535326569555,3.62702770302154e-08,1.60389991282966e-07,"SP1029"
"FBgn0034985",-0.633035127382204,0.114952771223854,3.65176698889663e-08,1.6142881130623e-07,"CG3328"
"FBgn0039465",-0.399257709018713,0.0725183895152978,3.67899689190525e-08,1.62536464784849e-07,"Tsp97E"
"FBgn0031118",0.413200855874719,0.0750511470278583,3.67933615700457e-08,1.62536464784849e-07,"RhoGAP19D"
"FBgn0038818",0.503394451837944,0.0914746962813225,3.73169435688604e-08,1.64793151139073e-07,"Nep4"
"FBgn0032731",-0.605111474238571,0.109977693553409,3.75231900278195e-08,1.65647408996914e-07,"Swip-1"
"FBgn0086694",0.568502009127312,0.103414444768435,3.8561264108678e-08,1.70171963268139e-07,"Bre1"
"FBgn0063493",0.602363103884841,0.109626496566832,3.91407661584253e-08,1.72670430727537e-07,"GstE7"
"FBgn0030466",0.894839032583666,0.162985131061606,4.01226980268192e-08,1.76941918803345e-07,"CG15744"
"FBgn0044020",-0.799734906058901,0.145735532079575,4.07485167869791e-08,1.79640565147095e-07,"Roc2"
"FBgn0001216",-0.880481005521818,0.160462314268074,4.08467128390548e-08,1.80012131275385e-07,"Hsc70-1"
"FBgn0040080",0.587570916610864,0.107084283892429,4.08828996230044e-08,1.80110261566923e-07,"pins"
"FBgn0038071",-2.04828788173919,0.373451247896315,4.14047338890401e-08,1.82347124503162e-07,"Dtg"
"FBgn0011760",-0.464243442428432,0.0846684330578671,4.17993639320848e-08,1.84022446382186e-07,"ctp"
"FBgn0266042",1.4027703678183,0.255846160488584,4.18488589847943e-08,1.84177682450426e-07,"asRNA:CR44807"
"FBgn0036257",0.478257029256907,0.0872545782790035,4.22526277224317e-08,1.85891448521096e-07,"RhoGAP68F"
"FBgn0038363",-0.839435162890353,0.153153785309705,4.22939946845158e-08,1.86010196200867e-07,"Acyp2"
"FBgn0027087",0.482598998785946,0.0880637345343963,4.2506021420336e-08,1.8687917470531e-07,"HisRS"
"FBgn0050021",-0.499567186224367,0.0911622436170444,4.25376173410176e-08,1.86954562084044e-07,"metro"
"FBgn0260747",0.369755641378344,0.0675107754681658,4.32628923420753e-08,1.90077610870666e-07,"Chchd2"
"FBgn0003248",-3.98858088889335,0.728389338099143,4.35314695430324e-08,1.91192696679327e-07,"Rh2"
"FBgn0004838",0.547668409326777,0.100021629840046,4.36278574905795e-08,1.91551017329694e-07,"Hrb27C"
"FBgn0032753",0.639532184907721,0.116822454885149,4.39010503463144e-08,1.92685105302226e-07,"CG17572"
"FBgn0032986",0.453660386814047,0.0828755827759564,4.40005648300427e-08,1.93056394823982e-07,"CG3262"
"FBgn0267912",-0.460604864292941,0.0841751698372899,4.45034517642795e-08,1.95196665212886e-07,"CanA-14F"
"FBgn0025693",-0.844862625011248,0.154401620599288,4.45359815298218e-08,1.95273149784603e-07,"ZnT41F"
"FBgn0027084",-0.546684427948222,0.0999235822987008,4.47439887969225e-08,1.96118723253178e-07,"LysRS"
"FBgn0260642",4.78849535994754,0.875724415971721,4.55041481342816e-08,1.99383058824744e-07,"Antp"
"FBgn0086784",-0.427283756929856,0.0781434274750104,4.55289886316016e-08,1.99424368281751e-07,"stmA"
"FBgn0263782",0.624952373030235,0.114302433839076,4.56341277300787e-08,1.99817251674954e-07,"Hmgcr"
"FBgn0039832",-3.46075392748238,0.633179023364994,4.61135565635133e-08,2.01848209869858e-07,"CG15563"
"FBgn0039396",-4.85599707829138,0.888713483977651,4.6532693495947e-08,2.03613974008812e-07,"CCAP-R"
"FBgn0030887",0.567945738573673,0.103962631967891,4.68208399198474e-08,2.04752833331338e-07,"CG6867"
"FBgn0038092",-6.63138121557203,1.21387942758987,4.68246103893213e-08,2.04752833331338e-07,"beat-Vb"
"FBgn0033738",0.527175195275465,0.096536551508946,4.73761647078359e-08,2.07076930381031e-07,"DUBAI"
"FBgn0053531",0.617815435938847,0.113135559244049,4.73881127489167e-08,2.07076930381031e-07,"Ddr"
"FBgn0000615",-1.16410083214573,0.213195175051066,4.75440994111405e-08,2.07688420756498e-07,"exu"
"FBgn0040900",-1.52969076453631,0.28020345106762,4.78245487855234e-08,2.08843009360745e-07,"CG17777"
"FBgn0032338",-4.85864248630701,0.890052599354811,4.79292525176622e-08,2.09229621567487e-07,"CG16854"
"FBgn0262169",-0.665145033842248,0.121853442607388,4.79995993434971e-08,2.09466042463915e-07,"magu"
"FBgn0023097",0.628970451992184,0.115260217767801,4.84354132884847e-08,2.11296632683649e-07,"bon"
"FBgn0029856",-0.976128145860315,0.178915656975243,4.87526830485308e-08,2.12609021221753e-07,"CG11700"
"FBgn0036428",-0.616457531607443,0.113068127998581,4.97814429530573e-08,2.17022267644747e-07,"Gbs-70E"
"FBgn0263391",-0.35957806932405,0.0659576869537196,4.99052605339999e-08,2.17488772667371e-07,"hts"
"FBgn0030395",1.31539514829426,0.241396582862452,5.06241316108026e-08,2.20547353169082e-07,"Mks1"
"FBgn0035936",-0.590069855389691,0.108365775479485,5.17565066206712e-08,2.25404725400493e-07,"Tsp66E"
"FBgn0032222",-0.450757704577308,0.0828069084346599,5.22497632539804e-08,2.27476341434473e-07,"CG5037"
"FBgn0037715",-0.42855133749881,0.0787368662182871,5.24408384383755e-08,2.28231418955312e-07,"CG9399"
"FBgn0030892",0.601366168019874,0.110517854443502,5.28787348529792e-08,2.30059835327067e-07,"CG7206"
"FBgn0015024",-0.459517060328082,0.0844756286722678,5.33881586133862e-08,2.32198112369279e-07,"CkIalpha"
"FBgn0261458",0.472282177924891,0.0868548713157426,5.40025899585827e-08,2.34791502511459e-07,"capt"
"FBgn0062442",-0.459841423967229,0.0846135165733324,5.491655423363e-08,2.38685016872334e-07,"Cisd2"
"FBgn0036790",-3.70673271709951,0.68296315799215,5.71722223245707e-08,2.48405434740638e-07,"AstC-R1"
"FBgn0037574",0.80697383556331,0.148734288081129,5.77578276308018e-08,2.50865569558558e-07,"Coq2"
"FBgn0032770",-4.30935725611699,0.794440779968131,5.81525287614343e-08,2.52495157598724e-07,"CG13086"
"FBgn0032689",-0.448021315391728,0.0826380533508611,5.91045619796511e-08,2.56542746546362e-07,"CG10413"
"FBgn0033112",1.65196429751242,0.304728685221757,5.92338226363781e-08,2.57017582525854e-07,"Spn42Db"
"FBgn0033354",1.47638728815128,0.27237377705983,5.9450604744199e-08,2.57871731406367e-07,"FANCI"
"FBgn0036844",-0.463971824248179,0.085605738232997,5.96429673859887e-08,2.58619421919339e-07,"Mkp3"
"FBgn0026386",0.571553908690546,0.105478516360172,6.00420028086483e-08,2.6026247046603e-07,"Or47a"
"FBgn0026679",0.831268419943495,0.153428655646555,6.02870707617819e-08,2.6123724333111e-07,"IntS4"
"FBgn0032683",-0.763699095004118,0.140993452954719,6.07575781264192e-08,2.63187915426093e-07,"kon"
"FBgn0024177",-6.70576352261783,1.23810859760578,6.09010669648708e-08,2.63721186565751e-07,"zpg"
"FBgn0036359",-1.64244258379422,0.303263463291613,6.09834340114096e-08,2.63989512436811e-07,"CG14105"
"FBgn0053002",-0.928103352120833,0.171434015669322,6.17133939810869e-08,2.67060068468657e-07,"mRpL27"
"FBgn0250814",-0.356582017235487,0.0658707147805552,6.18523040464465e-08,2.67571702459703e-07,"UQCR-C2"
"FBgn0000061",-1.6128823704982,0.298013938427854,6.22885602531034e-08,2.69368877377976e-07,"al"
"FBgn0024364",0.926082660635723,0.17114478036849,6.26364493345686e-08,2.7078283258937e-07,"CG11417"
"FBgn0005648",0.510819115761898,0.0944380162078151,6.33630712863848e-08,2.73832591641461e-07,"Pabp2"
"FBgn0034950",0.642062613542624,0.11874736899244,6.41024300857469e-08,2.76935339859592e-07,"Pask"
"FBgn0000546",0.41936645743945,0.0775747365108754,6.4459702616469e-08,2.78385878556239e-07,"EcR"
"FBgn0031161",-0.554941495236153,0.102669471519638,6.47626204644467e-08,2.79600782846005e-07,"CG15445"
"FBgn0000479",0.510888393298523,0.0945987655585937,6.6425028477748e-08,2.86682269337419e-07,"dnc"
"FBgn0042112",-1.04453140478369,0.193622064900696,6.86411930060969e-08,2.96148181495795e-07,"mRpL36"
"FBgn0033312",-6.67885676656612,1.23839487758467,6.92307966325041e-08,2.9859242587599e-07,"CG8642"
"FBgn0031559",-3.40345025170682,0.631167403254574,6.95576618633602e-08,2.9990222820727e-07,"CG3513"
"FBgn0035028",-0.643932300698253,0.119433918454542,6.9857863223842e-08,3.01096233262256e-07,"Start1"
"FBgn0050022",0.521376442421742,0.0967183981111484,7.01975941788377e-08,3.02450484966562e-07,"CG30022"
"FBgn0032350",-0.423162220101378,0.0784998728612104,7.02188157384305e-08,3.02450484966562e-07,"CG6287"
"FBgn0000382",0.332517745274535,0.0617739928525556,7.33314124589395e-08,3.15752128388093e-07,"csw"
"FBgn0085447",-1.31580381229057,0.244496313375361,7.37890114611118e-08,3.17553924633527e-07,"sif"
"FBgn0034959",-0.577537462140889,0.107315707075839,7.37989528845364e-08,3.17553924633527e-07,"Xxylt"
"FBgn0085391",-0.429376325770342,0.0798520136758381,7.56737555597159e-08,3.25512873399988e-07,"trv"
"FBgn0052528",-0.508108691621188,0.094528487459444,7.65014683713096e-08,3.28963941261673e-07,"parvin"
"FBgn0031375",-5.68738811902478,1.05863454779133,7.77037134729457e-08,3.34022707184865e-07,"erm"
"FBgn0265137",0.468637686950464,0.0872545048758748,7.83323649852623e-08,3.36613241628797e-07,"Spn42Da"
"FBgn0010411",-0.445137918827613,0.0828970355208518,7.88376270239984e-08,3.38671997365045e-07,"RpS18"
"FBgn0052791",0.960419791371531,0.178865233165243,7.8948085918708e-08,3.3903394746172e-07,"DIP-alpha"
"FBgn0028327",-0.403394854416094,0.075166801515565,8.02069415168072e-08,3.44301786852898e-07,"l(1)G0320"
"FBgn0030877",1.12567999988758,0.209756050439185,8.02279841843642e-08,3.44301786852898e-07,"Arp8"
"FBgn0035865",-2.47318907159588,0.460896095619609,8.04819840604338e-08,3.45277318222133e-07,"CG7201"
"FBgn0038179",-0.996472337814911,0.185738135388604,8.09800314464981e-08,3.47298848818773e-07,"CG9312"
"FBgn0037339",0.484258489345122,0.0902765600618663,8.13239128301787e-08,3.48658087511492e-07,"Pi4KIIalpha"
"FBgn0034866",7.03498988268412,1.3123215079263,8.28903066983221e-08,3.55255938512617e-07,"Or59c"
"FBgn0085326",-6.56119273966354,1.22404273766316,8.31002270714832e-08,3.56037694727788e-07,"CG34297"
"FBgn0031571",-0.483484556252583,0.0902006961932262,8.31768950563136e-08,3.56248210901569e-07,"bark"
"FBgn0266615",-4.77503840082784,0.890992021526963,8.35736449942835e-08,3.57829051151898e-07,"CG45122"
"FBgn0266696",-0.411207706297457,0.0767531307070734,8.43642855500933e-08,3.61094770338292e-07,"Svil"
"FBgn0028982",0.680815531433957,0.127117159291764,8.51733150766646e-08,3.64437011831006e-07,"Spt6"
"FBgn0036624",0.813701124194404,0.151950500305273,8.5537127856346e-08,3.6587269333331e-07,"RAF2"
"FBgn0037998",-0.582414252214955,0.108785962271378,8.61437083214267e-08,3.68345486441157e-07,"Cog1"
"FBgn0024841",-0.721986560540858,0.134887471734907,8.6742439562121e-08,3.70783093985558e-07,"Pcd"
"FBgn0263216",-1.61882102245009,0.302695457669628,8.89221915689482e-08,3.7997497909862e-07,"CG43386"
"FBgn0003382",2.54376812057153,0.475974968008749,9.07512393274045e-08,3.87662689223271e-07,"sha"
"FBgn0038311",1.39574111041191,0.261171291856921,9.08374219773416e-08,3.87902773255717e-07,"CG14864"
"FBgn0085369",-1.19325474444663,0.223495365232153,9.34306920049869e-08,3.98845174481203e-07,"Drgx"
"FBgn0265191",-0.491207853013979,0.0920038016197603,9.34631308819919e-08,3.98852061504648e-07,"Gyg"
"FBgn0028946",0.791867704065687,0.14832915996744,9.36752208454674e-08,3.99625348671118e-07,"Or35a"
"FBgn0051414",-2.51889970379594,0.471871882027818,9.39252029967647e-08,4.00559723656934e-07,"Gba1b"
"FBgn0004575",-0.355455399658316,0.0666097445503751,9.48167224161559e-08,4.0422852433036e-07,"Syn"
"FBgn0014465",3.66264741075575,0.686392890511316,9.49774826120009e-08,4.04780516309842e-07,"Cp7Fb"
"FBgn0034091",-0.422686419503809,0.0792172999483829,9.51324792816813e-08,4.05307589537594e-07,"mrj"
"FBgn0002905",1.35351965154187,0.253696326130276,9.54413495828049e-08,4.06489671577325e-07,"DNApol-theta"
"FBgn0037292",-1.4023172638344,0.262904998229133,9.61087667083192e-08,4.09197542757138e-07,"plh"
"FBgn0032192",-1.43422206446663,0.269277364852064,1.00294924749109e-07,4.26880273463395e-07,"CG5731"
"FBgn0243514",-2.02328551712125,0.379891936535477,1.0042667199441e-07,4.27300463313277e-07,"eater"
"FBgn0051999",-0.413801371858732,0.077771306325729,1.03342568713177e-07,4.39562622149836e-07,"CG31999"
"FBgn0265464",0.591671179979516,0.111216690046565,1.03775514559942e-07,4.41259080805483e-07,"Traf6"
"FBgn0267113",-4.22906903358076,0.795087648295584,1.04340698978167e-07,4.4351652564997e-07,"lncRNA:CR45553"
"FBgn0035625",0.425658781147449,0.0802256912024298,1.12200538001967e-07,4.76769379706881e-07,"Blimp-1"
"FBgn0037207",-1.28667018231347,0.242628284275507,1.13883045411296e-07,4.83759922710691e-07,"Mes2"
"FBgn0037546",0.569295665701227,0.107363218377185,1.14214640050167e-07,4.85009264066004e-07,"mAChR-B"
"FBgn0003676",0.50093524707505,0.0944755839389921,1.14370238208313e-07,4.85510666724857e-07,"CCT1"
"FBgn0036282",1.99500066035906,0.376296393756394,1.14745854892065e-07,4.86945430124116e-07,"Smyd4-2"
"FBgn0046878",-2.81592650362239,0.531246689785809,1.15422366633258e-07,4.89655738317288e-07,"Obp83cd"
"FBgn0051453",-1.87532119646275,0.35386172925343,1.16064604420512e-07,4.92218917272044e-07,"pch2"
"FBgn0267698",0.460751458449195,0.0869514625044229,1.16470474990909e-07,4.93778334176726e-07,"Pak"
